Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2021 Ismaning CH F,L vs Otte,0% (0/10),- (0/0),0/2,40% (4/10),50% (2/4),0/0,0/0,2/2,0/0,1/1
2019 Ilkley CH R64,W vs Menendez Maceiras,40% (4/10),75% (3/4),1/1,18% (2/11),50% (1/2),2/2,2/2,0/0,1/1,0/0
2019 Busan CH R16,L vs Uchiyama,25% (3/12),67% (2/3),1/3,46% (6/13),17% (1/6),2/2,1/1,0/2,0/0,0/1
2019 Busan CH R32,W vs Saville,29% (4/14),75% (3/4),1/2,29% (4/14),50% (2/4),3/3,2/2,0/0,1/1,0/0
2019 Seoul CH R16,L vs Ito,22% (2/9),50% (1/2),1/3,63% (5/8),20% (1/5),1/1,0/0,1/2,0/0,1/1
2019 Seoul CH R32,W vs Saville,44% (4/9),50% (2/4),0/0,10% (1/10),100% (1/1),2/2,2/2,0/0,1/1,0/0
2019 Taipei CH R16,L vs Sugita,21% (3/14),33% (1/3),0/2,29% (4/14),50% (2/4),1/1,1/1,1/1,0/0,0/0
2019 Taipei CH R32,W vs Huesler,20% (3/15),67% (2/3),0/1,20% (3/15),67% (2/3),2/2,1/1,1/1,1/1,0/0
2019 Miami R128,L vs Haase,33% (3/9),0% (0/3),0/3,44% (4/9),25% (1/4),0/0,0/0,2/2,0/0,1/1
2019 Phoenix CH R32,L vs Millman,24% (4/17),75% (3/4),3/4,47% (8/17),50% (4/8),2/2,0/0,3/3,0/0,0/0
2019 Phoenix CH R64,W vs Uchiyama,47% (7/15),71% (5/7),0/3,40% (6/15),50% (3/6),2/3,0/0,1/1,0/0,0/0
2019 Indian Wells CH R32,L vs Caruso,31% (4/13),50% (2/4),0/4,46% (6/13),17% (1/6),2/2,1/1,0/1,0/0,0/1
2019 Delray Beach R16,L vs Isner,11% (1/9),0% (0/1),0/2,40% (4/10),25% (1/4),0/0,0/0,0/1,0/0,0/1
2019 Delray Beach R32,W vs Watanuki,30% (3/10),67% (2/3),0/0,20% (2/10),100% (2/2),2/2,2/2,0/0,1/1,0/0
2019 New York R32,L vs Tomic,11% (1/9),0% (0/1),0/3,44% (4/9),25% (1/4),0/0,0/0,1/1,0/0,0/0
2019 Sofia Q1,L vs Lazarov,30% (3/10),33% (1/3),0/3,40% (4/10),25% (1/4),1/1,0/0,3/3,0/0,1/1
2018 Bratislava CH R16,L vs Gerasimov,0% (0/9),- (0/0),0/2,44% (4/9),25% (1/4),0/0,0/0,1/2,0/0,1/1
2018 Bratislava CH R32,W vs Robert,31% (5/16),80% (4/5),1/3,19% (3/16),0% (0/3),1/2,0/0,1/1,0/0,0/0
2018 Eckental CH R32,L vs Bolelli,18% (2/11),50% (1/2),0/2,30% (3/10),33% (1/3),1/1,0/0,0/0,0/0,0/0
2018 Stockholm R16,L vs Fognini,40% (4/10),25% (1/4),1/3,40% (4/10),25% (1/4),1/1,0/0,2/2,0/0,1/1
2021 (1 matches),,0.0%,-,0.0%,40.0%,50.0%,-,-,100.0%,-,100.0%
2019 (15 matches),,28.0%,55.1%,20.6%,35.4%,38.1%,95.7%,100.0%,72.2%,100.0%,50.0%
2018 (47 matches),,31.5%,60.2%,16.3%,28.9%,30.3%,81.8%,80.6%,80.0%,82.4%,73.3%
2017 (52 matches),,29.5%,69.2%,12.2%,24.1%,42.7%,88.2%,89.7%,84.1%,86.2%,80.0%
2016 (56 matches),,34.9%,70.6%,18.1%,26.9%,39.4%,85.2%,88.0%,72.7%,95.7%,66.7%
Career (359 matches),,31.5%,66.5%,16.4%,29.6%,34.7%,85.0%,85.1%,77.2%,86.1%,71.5%
