Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2021 Ismaning CH F,L vs Otte,57% (8/14),- (0/0),0/0,0/0,71% (5/7),0/2,0/1,- (0/0),- (0/0)
2019 Ilkley CH R64,W vs Menendez Maceiras,64% (9/14),60% (3/5),2/3,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 Busan CH R16,L vs Uchiyama,50% (8/16),29% (2/7),1/2,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2019 Busan CH R32,W vs Saville,67% (12/18),50% (3/6),2/3,1/1,71% (5/7),0/1,0/0,- (0/0),- (0/0)
2019 Seoul CH R16,L vs Ito,50% (4/8),33% (1/3),0/0,0/0,67% (8/12),3/5,0/1,- (0/0),- (0/0)
2019 Seoul CH R32,W vs Saville,77% (10/13),20% (2/10),2/3,1/2,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 Taipei CH R16,L vs Sugita,67% (12/18),17% (1/6),1/2,0/0,67% (4/6),2/4,2/3,- (0/0),- (0/0)
2019 Taipei CH R32,W vs Huesler,56% (14/25),50% (2/4),2/2,1/1,75% (3/4),0/1,0/0,100% (3/3),100% (4/4)
2019 Miami R128,L vs Haase,86% (6/7),0% (0/7),0/0,0/0,50% (3/6),2/4,1/2,- (0/0),- (0/0)
2019 Phoenix CH R32,L vs Millman,72% (13/18),50% (3/6),1/3,0/0,69% (9/13),4/6,2/3,69% (9/13),29% (4/14)
2019 Phoenix CH R64,W vs Uchiyama,50% (12/24),29% (5/17),2/3,1/2,73% (8/11),2/3,0/0,- (0/0),- (0/0)
2019 Indian Wells CH R32,L vs Caruso,50% (8/16),25% (2/8),1/5,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2019 Delray Beach R16,L vs Isner,64% (7/11),0% (0/2),0/0,0/0,67% (6/9),0/2,0/1,- (0/0),- (0/0)
2019 Delray Beach R32,W vs Watanuki,63% (10/16),33% (2/6),2/6,1/4,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2019 New York R32,L vs Tomic,100% (6/6),0% (0/3),0/0,0/0,57% (4/7),0/2,0/1,- (0/0),- (0/0)
2019 Sofia Q1,L vs Lazarov,47% (7/15),13% (1/8),0/0,0/0,50% (3/6),8/10,6/7,83% (5/6),0% (0/6)
2018 Bratislava CH R16,L vs Gerasimov,67% (6/9),- (0/0),0/0,0/0,40% (2/5),0/2,0/1,- (0/0),- (0/0)
2018 Bratislava CH R32,W vs Robert,62% (13/21),40% (4/10),2/5,1/1,50% (3/6),3/4,0/0,- (0/0),- (0/0)
2018 Eckental CH R32,L vs Bolelli,73% (8/11),33% (1/3),0/0,0/0,50% (2/4),0/2,0/1,25% (1/4),0% (0/4)
2018 Stockholm R16,L vs Fognini,54% (7/13),20% (1/5),0/0,0/0,57% (4/7),2/4,2/3,- (0/0),- (0/0)
2021 (1 matches),,57.1%,-,-,-,71.4%,0.0%,0.0%,-,-
2019 (15 matches),,61.3%,27.6%,50.0%,50.0%,63.2%,50.0%,55.0%,77.3%,33.3%
2018 (47 matches),,67.4%,34.9%,51.9%,56.1%,58.2%,43.8%,38.5%,69.5%,30.8%
2017 (52 matches),,67.7%,42.1%,62.5%,69.4%,66.9%,46.0%,35.7%,61.9%,36.2%
2016 (56 matches),,68.5%,43.0%,60.8%,61.5%,64.8%,33.7%,33.3%,61.7%,28.9%
Career (359 matches),,66.7%,39.8%,59.3%,60.3%,60.4%,42.2%,40.3%,65.5%,30.9%
