Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,10,1,9,10.0%,5-18,21.7%,80-125,39.0%,0-1,0.0%,10,65.3%,13.6%,6.1%,3.9%,55.6%,67.6%,45.0%,57.6%,33.8%,45.4%,0.80,R16 (Quimper)
2021,25,14,11,56.0%,29-25,53.7%,279-262,51.6%,7-3,70.0%,24,82.9%,20.1%,8.8%,4.1%,59.5%,75.0%,50.1%,64.9%,35.7%,50.5%,1.02,W (Manacor)
2020,16,7,9,43.8%,17-21,44.7%,195-205,48.8%,5-4,55.6%,16,76.9%,20.4%,7.5%,3.1%,60.1%,70.4%,47.4%,61.2%,34.7%,48.4%,0.89,SF (Quimper)
2019,36,23,13,63.9%,53-35,60.2%,454-423,51.8%,13-3,81.3%,36,83.5%,18.9%,12.2%,3.3%,61.1%,75.3%,51.8%,66.2%,36.0%,51.0%,1.06,W (Ismaning)
2018,15,8,7,53.3%,17-17,50.0%,165-166,49.8%,1-3,25.0%,15,80.1%,19.3%,13.3%,3.4%,58.7%,76.3%,51.7%,66.1%,34.9%,50.3%,1.03,W (Glasgow)
2017,28,19,9,67.9%,42-22,65.6%,339-272,55.5%,5-5,50.0%,28,87.0%,22.6%,11.8%,2.4%,61.5%,76.8%,54.1%,68.1%,36.8%,52.5%,1.15,W (2x)
2016,46,27,19,58.7%,63-46,57.8%,588-483,54.9%,4-11,26.7%,45,85.6%,24.3%,9.9%,3.0%,59.7%,76.0%,55.0%,67.6%,38.0%,52.5%,1.17,F (Guangzhou)
2015,43,29,14,67.4%,65-38,63.1%,554-441,55.7%,8-12,40.0%,43,84.9%,27.5%,9.9%,2.3%,62.3%,75.3%,51.7%,66.4%,38.7%,52.4%,1.15,W (Izmir)
2014,28,19,9,67.9%,43-22,66.2%,341-276,55.3%,3-3,50.0%,28,84.2%,25.2%,10.7%,2.9%,61.2%,73.7%,54.7%,66.3%,38.7%,52.1%,1.15,W (Tashkent)
2013,29,20,9,69.0%,42-23,64.6%,334-272,55.1%,4-3,57.1%,29,83.6%,27.1%,10.1%,3.1%,61.4%,75.6%,53.5%,67.1%,38.5%,52.3%,1.17,W (Bratislava)
2012,21,16,5,76.2%,33-15,68.8%,264-197,57.3%,3-6,33.3%,21,92.4%,23.3%,12.3%,2.3%,64.0%,79.5%,57.3%,71.5%,35.9%,53.3%,1.26,W (Helsinki)
2011,41,24,17,58.5%,57-39,59.4%,504-422,54.4%,9-8,52.9%,41,80.2%,29.2%,7.5%,2.6%,61.2%,71.8%,53.3%,64.6%,40.0%,52.0%,1.13,W (2x)
2010,14,7,7,50.0%,17-19,47.2%,189-185,50.5%,4-6,40.0%,14,82.5%,18.8%,9.3%,2.7%,63.8%,72.6%,53.1%,65.6%,34.0%,50.2%,0.99,F (Ortisei)
2009,44,33,11,75.0%,69-30,69.7%,553-409,57.5%,12-7,63.2%,0,,,,,,,,,,,,W (2x)
2008,33,12,21,36.4%,30-44,40.5%,344-388,47.0%,5-4,55.6%,0,,,,,,,,,,,,QF (3x)
2007,51,30,21,58.8%,64-50,56.1%,576-550,51.2%,13-5,72.2%,0,,,,,,,,,,,,W (Kolding)
2006,31,16,15,51.6%,37-37,50.0%,375-367,50.5%,5-12,29.4%,0,,,,,,,,,,,,F (Binghamton)
2005,3,1,2,33.3%,2-4,33.3%,23-27,46.0%,0-0,-,0,,,,,,,,,,,,R16 (Kosice)
2004,2,0,2,0.0%,0-4,0.0%,10-24,29.4%,0-0,-,0,,,,,,,,,,,,R32 (2x)
Career,516,306,210,59.3%,685-509,57.4%,6167-5494,52.9%,101-96,51.3%,350,83.4%,23.6%,10.0%,2.9%,61.0%,74.7%,52.7%,66.1%,37.3%,51.5%,1.10,
