Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2021 Ismaning CH F,L vs Otte,3.3,3.6,2.9,40.8%,28.6%,61.1%,50.0%,49.0%,20.5%,4.0,5.9,0.5,0.9
2019 Miami R128,L vs Haase,4.0,4.2,3.8,48.6%,39.1%,22.2%,54.5%,53.3%,20.9%,1.5,1.4,-2.0,-2.8
2018 Wimbledon R64,L vs Federer,3.2,3.7,2.4,42.2%,37.5%,30.0%,25.0%,55.8%,26.0%,-5.0,-5.9,-6.5,-12.0
2018 Eastbourne F,L vs Zverev,4.3,5.3,2.6,43.0%,40.5%,75.0%,42.9%,61.1%,14.0%,2.5,1.7,2.5,3.2
2015 Bratislava CH F,L vs Gerasimov,3.5,3.8,3.2,45.4%,45.5%,57.1%,66.7%,52.9%,16.3%,7.5,7.1,5.5,6.9
2015 Izmir CH R16,W vs Grigelis,4.7,4.1,5.3,58.0%,59.1%,66.7%,75.0%,40.0%,18.0%,15.0,21.4,6.0,6.7
2014 Auckland R32,W vs Statham,4.8,3.7,5.7,56.7%,55.0%,58.8%,66.7%,48.7%,9.7%,12.0,9.8,-5.5,-4.5
Career (7 matches),,3.9,4.1,3.7,46.7%,43.3%,54.1%,56.2%,51.8%,17.1%,5.4,5.3,0.1,0.1
