Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2018 Wimbledon R64,L vs Federer,107.7,115.1,6.5,119.3,110.6,127,96,95.7,5.1,107.0,94.3,111,89
2017 Australian Open R32,L vs Nishikori,101.2,110.0,10.2,117.6,99.8,123,90,89.6,4.8,95.8,88.9,98,77
2016 Wimbledon R32,L vs Cilic,107.3,112.9,6.3,114.9,108.9,124,95,97.2,4.2,94.0,95.3,106,87
2015 Roland Garros R128,L vs Ferrer,105.0,115.2,7.2,,,124,99,89.0,8.3,,,98,61
2015 Australian Open R64,L vs Dimitrov,104.9,112.5,9.5,,,126,92,91.9,7.1,,,108,78
2014 Roland Garros R128,L vs Federer,106.0,112.7,6.5,,,122,83,92.3,6.8,,,106,76
2014 Australian Open R128,L vs Djokovic,105.9,,,,,124,,,,,,,82
2013 US Open R128,L vs Devvarman,99.7,,,,,123,,,,,,,76
2013 Roland Garros R128,L vs Querrey,103.9,,,,,121,,,,,,,81
2013 Australian Open R64,L vs Tipsarevic,104.1,,,,,128,,,,,,,76
2012 US Open R128,L vs Blake,104.2,,,,,124,,,,,,,74
2012 Wimbledon R32,L vs Tsonga,105.0,,,,,122,,,,,,,79
2012 Roland Garros R128,L vs Ferrer,101.5,,,,,124,,,,,,,70
2012 Australian Open R32,L vs Nadal,106.2,,,,,125,,,,,,,87
2012 Australian Open R64,W vs Young,102.2,,,,,124,,,,,,,72
2011 US Open R128,L vs Young,106.4,115.3,9.1,,,127,95,93.2,4.9,,,105,84
2011 Australian Open R128,L vs Federer,108.4,115.5,7.2,,,125,87,92.5,5.4,,,101,83
Career (17 matches),,104.5,113.5,8.0,117.5,106.3,128,83,92.7,5.7,98.1,92.3,111,61
