Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2021 Ismaning CH F,L vs Otte,19,20,1.0,16.0%,16.8%,12,16,0.8,12.4%,16.5%,9.3%,3.1%,2.3,25.2%,10.9%
2019 Miami Masters R128,L vs Haase,18,30,0.6,15.9%,26.5%,14,28,0.5,14.6%,29.2%,10.4%,4.2%,0.9,15.0%,17.7%
2018 Wimbledon R64,L vs Federer,21,15,1.4,13.9%,9.9%,15,11,1.4,12.0%,8.8%,5.6%,1.6%,4.4,31.8%,7.3%
2018 Wimbledon R128,W vs Bonzi,38,22,1.7,15.5%,9.0%,28,17,1.6,13.1%,7.9%,7.9%,3.7%,2.0,22.4%,11.0%
2018 Eastbourne F,L vs Zverev,19,23,0.8,13.1%,15.9%,19,21,0.9,13.7%,15.1%,7.9%,4.3%,1.8,16.6%,9.0%
2018 Australian Open R64,L vs Kicker,21,57,0.4,8.9%,24.2%,21,57,0.4,9.7%,26.4%,,,0.6,10.6%,17.4%
2018 Australian Open R128,W vs Raonic,46,23,2.0,15.0%,7.5%,46,23,2.0,19.2%,9.6%,,,1.1,14.3%,13.4%
2017 Australian Open R32,L vs Nishikori,26,24,1.1,14.3%,13.2%,14,23,0.6,8.7%,14.3%,6.2%,1.9%,1.4,25.3%,17.6%
2017 Australian Open R64,W vs Sela,34,41,0.8,15.7%,19.0%,26,40,0.7,13.2%,20.3%,8.1%,3.6%,0.8,18.5%,22.2%
2017 Australian Open R128,W vs Ramos,55,55,1.0,18.9%,18.9%,38,51,0.7,16.0%,21.4%,9.7%,4.6%,1.1,21.0%,18.6%
2016 Wimbledon R32,L vs Cilic,14,17,0.8,7.9%,9.6%,12,14,0.9,7.9%,9.2%,4.6%,3.3%,2.3,24.7%,10.7%
2016 Wimbledon R64,W vs Karlovic,41,11,3.7,17.4%,4.7%,30,6,5.0,16.9%,3.4%,14.0%,2.8%,2.2,24.7%,11.1%
2016 Wimbledon R128,W vs Lorenzi,54,30,1.8,20.7%,11.5%,44,29,1.5,18.6%,12.2%,13.1%,5.5%,1.4,16.9%,12.3%
2015 Bratislava CH F,L vs Gerasimov,30,22,1.4,19.6%,14.4%,17,22,0.8,14.0%,18.2%,6.6%,6.6%,1.6,24.2%,15.0%
2015 Izmir CH R16,W vs Grigelis,17,7,2.4,18.3%,7.5%,13,5,2.6,15.5%,6.0%,11.9%,3.6%,0.6,14.0%,23.7%
2015 Wimbledon R128,L vs Johnson,36,34,1.1,11.7%,11.1%,26,28,0.9,10.5%,11.3%,6.9%,3.6%,1.6,26.1%,16.3%
2015 Roland Garros R128,L vs Ferrer,15,43,0.3,11.0%,31.6%,11,42,0.3,9.3%,35.6%,6.8%,2.5%,1.3,23.5%,18.4%
2015 Australian Open R64,L vs Dimitrov,32,51,0.6,12.0%,19.2%,24,49,0.5,10.1%,20.6%,7.1%,2.1%,1.9,24.1%,12.4%
2014 Wimbledon R128,L vs Robredo,50,46,1.1,20.2%,18.6%,44,43,1.0,19.6%,19.1%,14.7%,2.7%,1.7,18.6%,10.9%
2014 Roland Garros R128,L vs Federer,13,21,0.6,8.6%,13.8%,10,16,0.6,7.4%,11.8%,3.7%,2.2%,2.1,26.3%,12.5%
Career (32 matches),,929,1052,0.9,14.7%,16.6%,719,965,0.7,13.0%,17.4%,5.3%,2.1%,1.3,19.4%,14.9%
