Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Evgeny Tyurnev [RUS],3,6,33.3%,4,1,3,25.0%,2014,2021,0,,,,,,,,,,
6,Alexandr Igoshin [RUS],4,2,66.7%,1,0,1,0.0%,2015,2020,0,,,,,,,,,,
5,Alexander Vasilenko [RUS],2,3,40.0%,2,1,1,50.0%,2012,2021,2,1.01,3.7%,4.3%,61.7%,74.0%,40.3%,61.1%,39.1%,50.0%,29.4%
5,Timur Kiuamov [RUS],3,2,60.0%,3,2,1,66.7%,2015,2020,0,,,,,,,,,,
5,Yan Sabanin [RUS],5,0,100.0%,3,3,0,100.0%,2013,2019,0,,,,,,,,,,
5,Sergey Betov [BLR],3,2,60.0%,1,0,1,0.0%,2012,2019,1,1.37,4.8%,7.1%,51.2%,88.4%,36.6%,63.1%,50.5%,83.3%,38.9%
5,Mikhail Fufygin [RUS],3,2,60.0%,2,0,2,0.0%,2011,2018,0,,,,,,,,,,
4,Denis Matsukevitch [RUS],1,3,25.0%,4,1,3,25.0%,2010,2018,1,1.00,8.8%,2.2%,62.6%,75.4%,44.1%,63.7%,36.1%,50.0%,37.5%
4,Milos Sekulic [SWE],3,1,75.0%,1,1,0,100.0%,2012,2017,0,,,,,,,,,,
4,Sanjar Fayziev [UZB],1,3,25.0%,0,0,0,-,2015,2017,1,0.85,7.1%,4.3%,55.7%,74.4%,41.9%,60.0%,33.8%,66.7%,25.0%
4,Alexey Vatutin [RUS],1,3,25.0%,0,0,0,-,2013,2015,0,,,,,,,,,,
4,Mikelis Libietis [LAT],2,2,50.0%,5,2,3,40.0%,2013,2015,0,,,,,,,,,,
4,Evgeny Elistratov [RUS],2,2,50.0%,2,1,1,50.0%,2014,2015,0,,,,,,,,,,
4,Ivan Nedelko [RUS],3,1,75.0%,0,0,0,-,2013,2015,0,,,,,,,,,,
4,Anton Galkin [RUS],4,0,100.0%,0,0,0,-,2014,2015,0,,,,,,,,,,
