Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 M25 Shymkent R32,L vs Fomin,0.70,0.38,29.4,2.0,8.0%,56.0%,0.0%,43.5%,33.3%,20.0%
2019 M25 Kazan R32,L vs Patael,0.87,0.49,34.1,2.1,4.0%,40.0%,4.0%,56.0%,29.6%,29.2%
2019 M25 Aktobe R32,L vs Tseng,1.07,0.81,66.3,4.0,7.9%,54.0%,1.6%,62.3%,40.0%,22.2%
2017 Tampere CH R32,L vs Sousa,0.72,0.25,27.0,2.1,0.0%,55.6%,7.4%,44.4%,21.1%,13.3%
2017 Karshi CH R32,L vs Stakhovsky,0.95,0.61,47.2,2.1,6.7%,60.0%,0.0%,50.0%,16.1%,42.9%
2016 Szczecin CH R32,L vs Brown,0.89,0.81,59.3,2.5,3.9%,60.8%,0.0%,63.6%,41.5%,26.5%
2015 Meerbusch CH R32,L vs Brands,0.97,0.83,59.4,11.4,2.2%,60.0%,4.7%,51.2%,34.1%,42.4%
2015 Tampere CH R32,W vs Machado,1.16,1.31,54.9,4.1,-,63.2%,-,55.9%,44.2%,46.3%
2019 (3 matches),,0.94,0.61,50.2,2.5,7.1%,51.3%,1.8%,56.9%,35.6%,23.6%
2017 (2 matches),,0.85,0.44,38.6,2.1,3.5%,57.9%,3.5%,47.4%,18.0%,32.6%
2016 (1 matches),,0.89,0.81,59.3,2.5,3.9%,60.8%,0.0%,63.6%,41.5%,26.5%
2015 (2 matches),,1.07,1.05,57.2,6.0,2.2%,61.4%,4.7%,53.2%,39.3%,44.6%
Career (8 matches),,0.95,0.72,51.6,2.8,4.9%,56.9%,2.4%,55.1%,34.7%,31.8%
