Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2015 Szczecin CH R32,L vs Cervantes Huegun,23.3%,33.3%,41.5%,27.5%,33.3%,48.5%,50.0%,40.9%,31.6%,42.9%,40.0%,13.6%,18.2%,31.6%,4
2012 Finland F3 SF,W vs Vasilenko,34.7%,55.1%,62.5%,44.3%,44.8%,69.0%,68.8%,61.0%,58.3%,41.2%,-,20.0%,35.0%,56.3%,-79
2012 Finland F1 F,W vs Sekulic,30.4%,41.1%,54.1%,38.9%,39.4%,57.6%,60.0%,53.9%,50.0%,57.9%,50.0%,19.0%,19.0%,47.1%,53
2012 Finland F1 SF,W vs Artunedo,26.3%,42.1%,78.6%,31.6%,42.9%,71.4%,100.0%,57.1%,0.0%,75.0%,-,16.7%,25.0%,70.0%,-79
Career (4 matches),,28.8%,42.4%,54.8%,35.9%,39.2%,58.8%,61.3%,52.0%,41.7%,50.0%,42.9%,17.3%,24.0%,48.4%,50
