Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2015 Indian Wells R64,L vs Vandeweghe,60.9%,50.0%,2.2%,1/0,2.44,0.0%,56.3%,55.6%,3.1%,2.27,0.0%,76.9%,40.0%,0.0%,2.71,0.0%
2010 Brisbane R16,L vs Henin,67.2%,53.8%,17.2%,10/0,2.49,9.3%,68.6%,54.2%,8.6%,2.44,12.8%,75.0%,53.3%,35.0%,2.61,0.0%
Career (2 matches),,64.4%,52.2%,10.6%,100.0%,2.46,5.3%,62.7%,54.8%,6.0%,2.37,7.8%,75.8%,48.0%,21.2%,2.66,0.0%
