Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W100 Charleston SC R32,L vs Gibbs,40% (4/10),75% (3/4),1/5,67% (6/9),0% (0/6),2/3,0/1,0/1,0/0,0/0
2019 W80 Charlottesville VA R16,L vs Mcnally,63% (10/16),80% (8/10),3/7,63% (10/16),10% (1/10),2/8,1/1,1/3,0/0,0/1
2019 W80 Charlottesville VA R32,W vs Radwanska,88% (7/8),100% (7/7),2/3,38% (3/8),0% (0/3),4/7,2/2,0/0,1/1,0/0
2019 W25 Pelham AL SF,L vs Dolehide,64% (7/11),43% (3/7),1/4,70% (7/10),43% (3/7),1/3,0/1,0/0,0/0,0/0
2019 Charleston Q2,L vs Trevisan,22% (2/9),0% (0/2),0/2,50% (4/8),25% (1/4),0/0,0/0,1/2,0/0,1/1
2019 Charleston Q1,W vs Jurak,75% (6/8),100% (6/6),2/2,25% (2/8),0% (0/2),2/4,0/1,0/0,0/0,0/0
2019 Indian Wells 125K R64,L vs Mcnally,50% (8/16),75% (6/8),1/5,63% (10/16),30% (3/10),2/6,1/1,2/4,0/0,0/1
2019 W25 Surprise AZ F,W vs Gauff,57% (8/14),88% (7/8),2/3,29% (4/14),0% (0/4),3/6,1/2,1/2,1/1,0/0
2019 W25 Surprise AZ SF,W vs Kiick,75% (6/8),83% (5/6),1/1,13% (1/8),0% (0/1),3/4,1/1,0/0,1/1,0/0
2019 W25 Surprise AZ QF,W vs Seguel,100% (7/7),100% (7/7),2/2,43% (3/7),33% (1/3),4/5,0/1,0/0,0/0,0/0
2019 W25 Surprise AZ R32,W vs Goncalves,63% (5/8),100% (5/5),1/1,25% (2/8),50% (1/2),3/4,1/1,0/0,1/1,0/0
2019 Newport Beach R64,L vs Davis,40% (4/10),50% (2/4),0/5,50% (5/10),0% (0/5),1/2,0/0,0/0,0/0,0/0
2018 Quebec City R32,L vs Bouzkova,13% (1/8),100% (1/1),0/4,71% (5/7),0% (0/5),0/1,0/0,0/1,0/0,0/0
2018 Quebec City Q1,W vs Krajicek,36% (5/14),80% (4/5),1/5,50% (7/14),29% (2/7),3/4,1/1,4/4,0/0,3/3
2018 Chicago R16,L vs Martic,22% (2/9),50% (1/2),0/4,89% (8/9),50% (4/8),0/1,0/0,0/0,0/0,0/0
2018 Chicago R32,W vs Kudermetova,58% (7/12),86% (6/7),1/3,42% (5/12),40% (2/5),4/5,1/1,1/1,1/1,0/0
2018 Chicago Q2,W vs Martincova,57% (8/14),88% (7/8),2/5,46% (6/13),17% (1/6),2/5,0/0,0/0,0/0,0/0
2018 Chicago Q1,W vs Elie,60% (6/10),100% (6/6),2/4,50% (5/10),20% (1/5),4/5,0/0,1/1,0/0,0/0
2018 US Open Q1,L vs Trevisan,57% (8/14),88% (7/8),2/7,62% (8/13),13% (1/8),3/6,0/0,1/1,0/0,0/0
2018 Montreal R64,L vs Sharapova,0% (0/8),- (0/0),0/4,57% (4/7),0% (0/4),0/0,0/0,1/1,0/0,1/1
2019 (12 matches),,59.2%,79.7%,40.0%,46.7%,17.5%,51.9%,58.3%,41.7%,100.0%,33.3%
2018 (19 matches),,48.7%,78.0%,34.4%,55.3%,16.7%,54.1%,62.5%,61.5%,75.0%,72.7%
2017 (43 matches),,54.0%,81.5%,44.8%,53.2%,16.0%,58.4%,64.0%,41.3%,68.8%,50.0%
2016 (37 matches),,53.4%,84.2%,45.4%,58.9%,20.5%,61.0%,66.7%,45.2%,72.7%,31.6%
2015 (20 matches),,44.0%,73.7%,32.5%,58.7%,26.5%,50.8%,66.7%,50.0%,57.1%,69.2%
Career (193 matches),,52.3%,81.4%,40.3%,55.4%,18.9%,58.0%,64.1%,47.2%,63.6%,45.6%
