Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2015 US Open R128,L vs Bencic,91.0,95.4,5.9,,,105,83,82.1,4.0,,,89,74
2015 Roland Garros R128,W vs Jankovic,78.0,78.3,6.3,,,92,67,77.0,5.9,,,85,63
2013 Australian Open R128,L vs Li,89.5,,,,,101,,,,,,,77
Career (3 matches),,85.3,84.2,6.2,,,105,67,79.9,4.8,,,89,63
