Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2015 Indian Wells R64,L vs Vandeweghe,18.6%,23.7%,45.2%,21.2%,24.2%,34.6%,4.8%,25.0%,100.0%,20.0%,30.0%,62.5%,14.3%,7.7%,20.0%,58
2010 Brisbane R16,L vs Henin,14.5%,24.6%,42.6%,13.3%,24.4%,46.2%,55.0%,24.0%,20.0%,21.1%,31.6%,33.3%,63.6%,0.0%,0.0%,73
Career (2 matches),,16.4%,24.2%,43.8%,16.7%,24.4%,41.5%,29.3%,24.3%,33.3%,20.5%,30.8%,48.4%,44.4%,4.8%,14.3%,65
