Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,12,6,6,50.0%,13-17,43.3%,147-159,48.0%,2-3,40.0%,12,58.9%,37.3%,2.7%,6.5%,57.6%,61.2%,41.6%,52.9%,43.8%,48.7%,0.93,QF (Cluj-Napoca)
2025,40,23,17,57.5%,49-41,54.4%,438-429,50.5%,5-6,45.5%,39,66.3%,35.0%,3.4%,5.7%,53.7%,64.7%,48.1%,57.0%,44.0%,50.5%,1.02,W (Cluj-Napoca)
2024,48,26,22,54.2%,58-51,53.2%,520-513,50.3%,2-8,20.0%,48,64.9%,36.0%,3.1%,6.5%,55.6%,65.3%,43.7%,55.7%,44.0%,50.0%,0.99,SF (2x)
2023,47,28,19,59.6%,66-52,55.9%,580-547,51.5%,6-7,46.2%,47,63.2%,39.2%,2.5%,6.2%,58.4%,63.0%,45.1%,55.6%,45.6%,50.6%,1.03,W (Linz)
2022,42,24,18,57.1%,54-42,56.3%,467-417,52.8%,3-6,33.3%,41,64.3%,41.6%,2.0%,5.9%,62.6%,63.5%,44.2%,56.3%,47.4%,51.7%,1.08,W (Istanbul)
2021,31,13,18,41.9%,30-38,44.1%,301-341,46.9%,6-3,66.7%,30,59.7%,33.6%,3.5%,8.0%,55.0%,64.3%,42.5%,54.5%,43.8%,49.2%,0.96,QF (3x)
2020,10,6,4,60.0%,13-11,54.2%,121-117,50.8%,3-2,60.0%,10,62.6%,39.0%,4.2%,6.4%,52.6%,64.3%,46.8%,56.0%,46.0%,50.8%,1.05,QF (3x)
2019,30,14,16,46.7%,35-38,47.9%,325-344,48.6%,4-2,66.7%,30,58.1%,38.1%,2.8%,7.7%,50.7%,62.4%,42.8%,52.7%,44.7%,48.8%,0.95,SF (2x)
2018,14,9,5,64.3%,20-14,58.8%,161-148,52.1%,2-0,100.0%,14,66.7%,37.4%,3.9%,5.7%,54.8%,66.2%,45.2%,56.7%,45.4%,51.3%,1.05,F (2x)
2017,1,0,1,0.0%,0-1,0.0%,3-6,33.3%,0-0,-,1,-,-,2.4%,2.4%,45.2%,47.4%,39.1%,42.9%,51.2%,47.1%,0.90,R128 (Wimbledon)
Career,275,149,126,54.2%,338-305,52.6%,3063-3021,50.3%,33-37,47.1%,272,63.1%,37.5%,3.0%,6.5%,56.1%,63.9%,44.5%,55.4%,45.0%,50.2%,1.01,
