Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Australian Open R64,W vs Raducanu,4.2,4.0,4.3,52.8%,46.4%,61.1%,70.0%,55.0%,8.7%,8.5,6.9,-2.5,-2.7
2026 Australian Open R128,W vs Lamens,5.1,5.0,5.3,56.7%,54.5%,53.8%,43.3%,52.2%,4.3%,18.0,8.5,6.0,3.1
2026 Brisbane R64,W vs Kasatkina,3.3,3.7,2.9,53.3%,50.0%,70.0%,61.5%,48.6%,6.3%,17.5,14.3,13.0,10.2
2025 US Open R64,L vs Andreeva,4.7,5.0,4.4,55.8%,39.5%,23.5%,27.3%,43.9%,10.1%,-3.0,-3.2,-4.5,-3.7
2025 Cleveland R32,L vs Jovic,3.8,3.4,4.1,45.7%,48.6%,47.6%,50.0%,50.4%,5.2%,2.5,2.4,1.0,0.9
2025 Madrid R16,L vs Kostyuk,4.3,4.2,4.4,40.3%,50.0%,42.9%,42.9%,44.7%,12.6%,0.0,0.0,2.5,2.4
2025 Madrid R64,W vs Zheng,4.3,3.9,4.6,50.8%,65.7%,60.0%,50.0%,51.2%,2.8%,9.5,9.1,11.5,11.4
2025 Indian Wells R64,L vs Keys,3.3,3.4,3.3,39.3%,36.7%,0.0%,0.0%,41.7%,11.4%,-5.0,-10.2,-5.5,-8.9
2025 Cluj Napoca F,W vs Bronzetti,5.4,5.3,5.4,60.8%,50.0%,53.6%,44.0%,50.4%,3.2%,5.0,2.8,8.0,4.4
2024 US Open R32,L vs Muchova,3.5,3.4,3.6,35.9%,45.8%,50.0%,25.0%,54.7%,6.5%,0.0,0.0,8.0,13.8
2024 Cleveland R32,W vs Parry,4.2,4.5,3.9,63.5%,54.2%,70.0%,44.4%,45.8%,9.9%,13.0,19.1,10.0,12.2
2024 Birmingham QF,W vs Krejcikova,2.9,2.7,3.1,57.3%,42.3%,75.0%,50.0%,61.0%,4.3%,4.5,6.8,8.5,19.3
2024 Birmingham R32,W vs Avanesyan,3.6,3.4,3.8,52.5%,53.3%,44.4%,77.8%,54.4%,4.3%,0.0,0.0,1.0,1.1
2024 Roland Garros R16,L vs Swiatek,4.0,4.7,3.2,16.1%,23.5%,0.0%,14.3%,48.4%,6.4%,-4.5,-11.8,-7.0,-17.1
2024 Miami R64,L vs Collins,2.9,3.2,2.6,40.0%,18.8%,20.0%,50.0%,46.9%,9.8%,-6.0,-14.0,-8.0,-19.0
2024 Indian Wells QF,L vs Kostyuk,4.3,4.6,3.9,44.2%,30.6%,38.5%,66.7%,51.2%,7.1%,1.5,1.5,-8.5,-9.3
2024 Linz R16,W vs Cocciaretto,5.2,5.2,5.2,48.1%,41.9%,48.8%,55.6%,57.3%,7.2%,13.0,4.4,5.5,2.5
2023 San Diego QF,L vs Kenin,3.2,2.9,3.6,44.6%,40.0%,50.0%,28.6%,54.5%,4.5%,0.0,0.0,4.5,7.6
2023 Montreal R64,L vs Muchova,3.6,3.8,3.4,43.5%,43.2%,27.8%,85.7%,44.2%,7.8%,6.0,6.9,1.5,1.4
2023 Birmingham R32,W vs Kostyuk,4.0,4.4,3.5,51.6%,63.8%,52.0%,52.6%,52.0%,4.7%,27.0,15.1,24.5,16.1
Last 52 Weeks (7 matches),,4.2,4.2,4.2,51.2%,50.7%,49.6%,48.3%,49.7%,7.0%,7.6,6.2,3.9,3.2
Career (51 matches),,4.2,4.3,4.1,47.5%,48.5%,51.2%,52.7%,50.5%,5.1%,6.2,5.5,4.6,4.1
