Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Australian Open R64,W vs Raducanu,0.0%,-,4.7%,83.3%,12.2%,24.0%,0.0%,4.2%,18.8%,0.4%,100.0%,11,5
2026 Australian Open R128,W vs Lamens,0.0%,-,4.7%,77.8%,12.3%,21.2%,0.0%,8.1%,21.7%,0.9%,50.0%,3,21
2026 Brisbane R64,W vs Kasatkina,0.0%,-,4.1%,77.8%,22.1%,32.3%,0.0%,19.8%,44.4%,0.7%,0.0%,60,52
2025 US Open R64,L vs Andreeva,0.0%,-,2.5%,33.3%,8.2%,7.1%,0.0%,6.4%,16.7%,1.6%,50.0%,18,9
2025 Cleveland R32,L vs Jovic,0.0%,-,2.8%,50.0%,11.9%,26.1%,0.0%,11.1%,28.6%,1.7%,25.0%,-6,34
2025 Madrid R16,L vs Kostyuk,0.0%,-,12.9%,68.8%,16.2%,26.9%,0.0%,13.0%,27.8%,0.9%,50.0%,38,44
2025 Madrid R64,W vs Zheng,0.0%,-,3.3%,75.0%,12.5%,20.0%,0.0%,13.8%,33.3%,0.0%,-,-52,-33
2025 Indian Wells R64,L vs Keys,0.0%,-,10.2%,40.0%,11.9%,10.0%,0.0%,7.9%,16.7%,0.0%,-,6,9
2025 Cluj Napoca F,W vs Bronzetti,0.0%,-,6.7%,63.6%,8.2%,21.4%,0.0%,9.6%,37.5%,0.0%,-,-46,-19
2024 US Open R32,L vs Muchova,0.0%,-,12.3%,61.5%,14.8%,16.7%,0.0%,23.4%,63.6%,2.9%,25.0%,57,67
2024 Cleveland R32,W vs Parry,0.0%,-,3.2%,66.7%,16.0%,25.0%,0.0%,11.5%,40.0%,0.6%,0.0%,-9,-3
2024 Birmingham QF,W vs Krejcikova,0.0%,-,1.8%,100.0%,15.4%,23.1%,0.0%,20.6%,33.3%,0.0%,-,52,91
2024 Birmingham R32,W vs Avanesyan,0.0%,-,3.9%,100.0%,16.2%,20.0%,0.0%,15.9%,35.7%,0.5%,100.0%,150,151
2024 Roland Garros R16,L vs Swiatek,0.0%,-,0.0%,0.0%,11.4%,33.3%,0.0%,0.0%,0.0%,1.1%,0.0%,10,-50
2024 Miami R64,L vs Collins,0.0%,-,5.7%,20.0%,6.7%,0.0%,0.0%,8.0%,12.5%,0.0%,-,-51,8
2024 Indian Wells QF,L vs Kostyuk,0.0%,-,6.4%,71.4%,11.3%,25.0%,0.0%,2.6%,10.5%,0.5%,0.0%,32,20
2024 Linz R16,W vs Cocciaretto,0.0%,-,7.8%,63.2%,13.0%,11.0%,0.0%,11.1%,26.7%,0.2%,0.0%,2,1
2023 San Diego QF,L vs Kenin,0.0%,-,3.4%,75.0%,16.9%,30.4%,0.0%,13.0%,50.0%,0.7%,0.0%,41,119
2023 Montreal R64,L vs Muchova,0.0%,-,9.5%,42.9%,20.0%,13.0%,100.0%,10.8%,0.0%,0.0%,-,28,35
2023 Birmingham R32,W vs Kostyuk,0.0%,-,5.5%,83.3%,20.7%,25.8%,0.0%,18.5%,38.9%,0.0%,-,15,9
Last 52 Weeks (7 matches),,0.0%,-,4.9%,70.6%,13.5%,23.5%,0.0%,10.7%,27.9%,0.9%,41.2%,12,21
Career (51 matches),,0.0%,-,5.4%,67.3%,13.2%,19.7%,12.9%,10.5%,28.5%,0.7%,35.7%,4,11
