Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Australian Open R64,W vs Raducanu,1.17,1.37,51.4,3.3,0.0%,60.0%,9.7%,45.2%,46.9%,63.3%
2026 Australian Open R128,W vs Lamens,1.05,1.22,54.4,76.6,2.1%,46.8%,4.4%,62.2%,52.0%,54.2%
2026 Brisbane R64,W vs Kasatkina,0.98,1.19,67.2,3.4,8.9%,66.1%,4.0%,58.0%,57.9%,32.7%
2025 US Open R64,L vs Andreeva,0.88,0.68,41.8,2.1,0.0%,42.9%,0.0%,42.4%,48.0%,40.0%
2025 Cleveland R32,L vs Jovic,0.87,0.77,58.5,2.7,2.9%,48.6%,3.2%,54.8%,42.5%,43.2%
2025 Madrid R16,L vs Kostyuk,0.83,0.58,35.0,2.1,2.9%,51.4%,2.9%,50.0%,24.1%,46.2%
2025 Madrid R64,W vs Zheng,1.07,1.38,51.1,2.1,3.1%,56.3%,3.6%,64.3%,59.4%,43.3%
2025 Indian Wells R64,L vs Keys,1.12,0.56,40.4,2.3,0.0%,37.9%,0.0%,44.0%,33.3%,25.0%
2025 Cluj-Napoca F,W vs Bronzetti,1.05,1.29,57.5,4.7,6.7%,60.0%,10.0%,67.5%,43.9%,45.9%
2024 US Open R32,L vs Muchova,0.93,0.46,37.5,2.6,6.7%,50.0%,0.0%,57.1%,15.4%,31.8%
2024 US Open R64,W vs Lepchenko,1.17,1.33,51.9,2.3,0.0%,61.5%,2.7%,62.2%,51.5%,34.4%
2024 US Open R128,W vs Fernandez,1.13,1.12,89.3,9.3,3.4%,44.8%,1.9%,66.0%,49.0%,39.6%
2024 Birmingham QF,W vs Krejcikova,1.26,1.55,46.2,2.2,6.5%,61.3%,10.3%,72.4%,44.4%,37.5%
2024 Birmingham R32,W vs Avanesyan,1.16,1.39,52.5,2.1,6.1%,57.6%,3.3%,63.3%,47.1%,48.4%
2024 Roland Garros R16,L vs Swiatek,0.91,0.13,25.7,2.0,0.0%,23.5%,0.0%,21.4%,14.3%,7.7%
2024 Miami R64,L vs Collins,0.99,0.49,38.1,2.7,0.0%,34.8%,5.0%,50.0%,21.7%,36.4%
2024 Indian Wells QF,L vs Kostyuk,1.11,0.76,53.0,2.0,3.1%,40.6%,0.0%,41.9%,44.0%,36.4%
2024 Linz R16,W vs Cocciaretto,1.33,1.06,90.2,19.8,8.1%,55.4%,4.2%,59.2%,26.9%,41.7%
2023 San Diego QF,L vs Kenin,0.94,0.69,43.4,2.1,5.6%,38.9%,3.0%,51.5%,56.0%,22.7%
2023 US Open R128,L vs Tauson,0.92,0.91,74.8,2.6,3.3%,51.7%,1.8%,49.1%,48.0%,50.0%
2026 (3 matches),,1.05,1.23,58.9,4.9,4.3%,58.0%,5.6%,56.3%,53.2%,47.4%
2025 (6 matches),,0.97,0.85,48.4,2.4,2.8%,50.2%,3.7%,54.5%,42.4%,41.7%
2024 (9 matches),,1.14,0.93,62.4,2.7,4.5%,50.1%,3.2%,58.1%,37.2%,37.4%
2023 (14 matches),,0.98,0.99,60.6,2.8,3.4%,55.4%,1.9%,57.7%,44.7%,43.4%
2022 (11 matches),,1.00,1.09,52.3,2.4,1.5%,57.8%,1.3%,58.0%,44.5%,47.4%
Career (109 matches),,1.03,1.03,57.7,2.8,2.7%,55.8%,2.3%,54.7%,44.9%,44.2%
