Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R32,L vs Muchova,94.3,99.9,5.6,102.1,98.2,107,81,83.3,4.7,82.0,80.7,96,78
2024 US Open R64,W vs Lepchenko,87.2,95.3,4.9,99.5,91.9,105,83,78.1,4.5,77.7,75.8,86,66
2024 US Open R128,W vs Fernandez,90.9,97.3,6.2,100.2,95.5,108,72,77.9,4.4,80.0,75.7,86,69
2023 US Open R128,L vs Tauson,92.3,99.2,4.6,101.6,97.7,108,88,83.9,4.3,85.3,83.8,92,75
2023 Wimbledon R32,L vs Andreeva,93.2,99.7,7.6,100.4,98.7,111,65,84.6,4.5,82.0,83.3,92,74
2022 US Open R64,L vs Zheng,87.6,91.8,5.7,95.8,93.8,101,77,80.3,5.0,83.6,82.0,95,72
2022 US Open R128,W vs Liu,88.1,91.6,4.8,93.8,88.0,104,82,79.3,6.4,72.0,74.5,92,69
2021 US Open R128,L vs Pegula,96.5,100.9,5.5,104.8,97.6,108,83,86.5,5.6,87.7,,96,72
2019 US Open R128,L vs Gauff,89.3,98.6,7.1,101.7,97.9,109,74,78.5,4.6,83.5,83.7,87,65
2019 Roland Garros R64,L vs Vondrousova,92.1,97.5,5.5,,,107,84,81.1,4.0,,,88,73
2019 Roland Garros R128,W vs Kerber,89.1,96.8,4.2,,,106,89,81.0,2.4,,,86,77
Career (11 matches),,90.9,97.2,5.7,100.7,95.8,111,65,81.1,4.5,82.5,80.4,96,65
