Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,186,96,90,51.6%,222-213,51.0%,2055-2071,49.8%,24-26,48.0%,185,62.3%,37.2%,3.1%,6.7%,55.8%,63.8%,44.2%,55.1%,44.8%,50.0%,1.00
Clay,67,42,25,62.7%,90-67,57.3%,756-695,52.1%,6-8,42.9%,65,62.7%,41.6%,2.6%,5.9%,57.3%,62.9%,44.1%,54.9%,46.7%,50.8%,1.04
Grass,22,11,11,50.0%,26-25,51.0%,252-255,49.7%,3-3,50.0%,22,71.0%,28.9%,3.0%,5.9%,55.6%,67.4%,47.7%,58.6%,42.0%,50.2%,1.02
Grand Slams,45,21,24,46.7%,48-54,47.1%,466-492,48.6%,4-10,28.6%,45,62.2%,35.3%,2.7%,6.4%,54.7%,65.0%,43.1%,55.0%,43.5%,49.3%,0.97
Premiers,68,29,39,42.6%,63-82,43.4%,635-730,46.5%,9-7,56.3%,67,62.3%,31.3%,3.5%,6.7%,56.2%,62.9%,44.9%,55.0%,42.9%,49.0%,0.95
Internationals,114,74,40,64.9%,166-112,59.7%,1399-1228,53.3%,14-13,51.9%,112,64.7%,41.5%,2.8%,6.4%,57.0%,64.6%,44.6%,56.0%,46.9%,51.5%,1.07
Finals,6,3,3,50.0%,7-7,50.0%,62-60,50.8%,1-0,100.0%,6,59.7%,40.7%,3.1%,5.3%,61.8%,58.8%,44.7%,53.4%,46.9%,50.2%,1.01
Semi-finals,15,6,9,40.0%,14-21,40.0%,152-171,47.1%,0-2,0.0%,15,61.4%,34.0%,3.2%,7.0%,59.2%,63.1%,44.2%,55.4%,45.1%,50.0%,1.01
Quarter-finals,30,15,15,50.0%,36-37,49.3%,332-337,49.6%,2-5,28.6%,29,65.7%,35.0%,3.1%,6.3%,57.3%,64.9%,44.8%,56.3%,43.9%,50.2%,1.01
vs Righties,239,129,110,54.0%,293-265,52.5%,2660-2631,50.3%,28-32,46.7%,236,62.9%,37.6%,3.0%,6.5%,56.1%,63.8%,44.5%,55.3%,45.0%,50.2%,1.01
vs Lefties,30,15,15,50.0%,35-35,50.0%,324-332,49.4%,5-4,55.6%,30,64.4%,34.3%,3.1%,6.4%,56.0%,64.6%,43.9%,55.5%,43.8%,49.7%,0.98
vs Top 10,33,7,26,21.2%,19-50,27.5%,267-375,41.6%,3-7,30.0%,32,54.9%,28.6%,2.6%,6.2%,57.0%,60.1%,41.8%,52.3%,41.4%,46.7%,0.87
