Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
11,Veronika Kudermetova [RUS],6,5,54.5%,3,2,1,66.7%,2018,2025,11,1.05,4.8%,7.8%,60.8%,69.3%,46.1%,60.2%,41.8%,59.1%,43.7%
9,Ekaterina Alexandrova [RUS],5,4,55.6%,4,3,1,75.0%,2019,2025,9,0.99,4.4%,5.7%,61.8%,66.8%,43.9%,58.1%,41.5%,62.0%,47.5%
8,Kristina Mladenovic [FRA],4,4,50.0%,2,1,1,50.0%,2015,2022,8,1.08,4.3%,5.8%,61.4%,71.6%,44.9%,61.3%,42.0%,61.0%,36.2%
7,Coco Gauff [USA],2,5,28.6%,3,1,2,33.3%,2021,2026,7,0.92,1.7%,4.6%,66.7%,63.9%,45.1%,57.7%,38.9%,57.1%,45.3%
7,Iga Swiatek [POL],2,5,28.6%,5,2,3,40.0%,2021,2026,6,0.74,4.0%,6.4%,62.1%,63.5%,45.9%,56.8%,31.8%,51.3%,34.8%
7,Petra Kvitova [CZE],3,4,42.9%,1,0,1,0.0%,2013,2023,7,0.84,4.2%,8.3%,59.5%,64.7%,45.0%,56.7%,36.4%,59.3%,50.0%
7,Shelby Rogers [USA],6,1,85.7%,3,3,0,100.0%,2013,2023,5,1.21,6.0%,4.6%,61.7%,71.5%,49.7%,63.1%,44.5%,63.9%,41.2%
7,Angelique Kerber [GER],5,2,71.4%,3,2,1,66.7%,2014,2021,7,1.04,5.3%,4.3%,64.4%,69.9%,40.1%,59.3%,42.5%,59.6%,46.6%
7,Anastasia Pavlyuchenkova [RUS],5,2,71.4%,1,0,1,0.0%,2014,2021,6,1.10,4.9%,6.0%,59.4%,68.0%,45.1%,58.7%,45.3%,47.5%,48.1%
7,Caroline Wozniacki [DEN],4,3,57.1%,0,0,0,-,2014,2018,6,0.93,2.1%,5.6%,59.5%,60.9%,47.8%,55.6%,41.4%,31.3%,41.0%
6,Madison Keys [USA],2,4,33.3%,0,0,0,-,2015,2026,6,0.85,2.0%,6.5%,63.3%,64.3%,35.4%,53.7%,39.5%,48.8%,36.1%
6,Dayana Yastremska [UKR],5,1,83.3%,5,2,3,40.0%,2017,2026,5,1.03,4.1%,4.9%,67.1%,67.9%,41.8%,59.4%,41.9%,65.2%,50.0%
6,Elina Svitolina [UKR],2,4,33.3%,2,1,1,50.0%,2014,2026,6,0.90,3.2%,6.8%,64.2%,60.4%,44.7%,54.7%,40.8%,38.3%,45.7%
6,Donna Vekic [CRO],5,1,83.3%,2,2,0,100.0%,2014,2025,6,1.21,6.4%,7.0%,62.4%,69.6%,49.6%,62.1%,46.0%,53.1%,51.1%
6,Naomi Osaka [JPN],4,2,66.7%,1,1,0,100.0%,2013,2025,5,1.20,3.8%,6.9%,62.9%,71.5%,50.0%,63.5%,43.7%,56.7%,45.5%
