Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Miami R16,W vs Anisimova,3.0,3.3,2.8,53.3%,80.0%,70.0%,50.0%,45.0%,4.2%,6.0,10.9,12.0,17.6
2026 United Cup F,W vs Swiatek,4.0,4.0,4.0,54.7%,65.5%,63.2%,56.3%,47.1%,3.7%,24.5,22.3,19.0,14.8
2026 United Cup QF,W vs Sierra,3.4,3.1,3.7,64.7%,73.9%,20.0%,40.0%,59.4%,3.4%,16.0,21.6,13.0,23.2
2025 Hong Kong R16,W vs Wang,3.8,3.0,4.3,63.8%,60.9%,64.3%,20.0%,45.6%,1.2%,4.5,7.3,8.0,10.3
2025 Tokyo F,W vs Noskova,3.3,3.6,2.9,66.3%,31.8%,54.5%,25.0%,49.3%,5.5%,13.5,22.1,2.0,2.9
2025 Tokyo SF,W vs Kenin,3.7,3.7,3.7,55.4%,53.3%,42.9%,12.5%,48.9%,8.2%,9.5,8.4,7.0,5.7
2025 Ningbo QF,L vs Paolini,4.1,4.1,4.1,47.9%,41.8%,60.7%,50.0%,52.9%,2.6%,6.0,3.0,11.5,6.1
2025 Ningbo R32,W vs Linette,3.5,3.4,3.5,59.8%,64.3%,55.6%,50.0%,60.1%,6.0%,20.5,22.8,19.0,30.2
2025 Wuhan R64,W vs Vekic,2.5,2.5,2.5,60.5%,64.3%,71.4%,0.0%,58.4%,2.7%,6.0,12.8,7.0,20.6
2025 Wimbledon SF,L vs Swiatek,3.4,3.5,3.3,30.9%,48.0%,60.0%,0.0%,43.7%,10.3%,4.0,10.0,-3.0,-5.9
2025 Wimbledon QF,W vs Andreeva,4.1,4.6,3.7,53.6%,62.5%,53.8%,33.3%,43.9%,4.1%,8.0,7.3,4.5,2.8
2025 Wimbledon R64,W vs Jacquemot,4.2,4.8,3.7,54.2%,61.4%,52.2%,45.5%,42.4%,3.4%,20.0,21.1,18.0,12.7
2025 Madrid R64,W vs Tauson,3.1,3.5,2.6,50.0%,60.0%,71.4%,40.0%,39.8%,4.0%,9.0,15.3,-7.5,-7.9
2025 Charleston R32,L vs Kenin,3.8,4.0,3.6,36.7%,36.0%,44.4%,100.0%,47.8%,3.6%,-3.5,-5.1,-2.0,-2.5
2025 Indian Wells QF,L vs Keys,3.2,3.3,3.1,39.7%,31.8%,20.0%,80.0%,56.5%,0.0%,-0.5,-1.0,8.0,17.0
2025 Indian Wells R16,W vs Gauff,5.0,5.1,4.9,51.6%,40.0%,50.0%,55.6%,49.2%,3.2%,12.0,6.9,6.5,3.6
2025 Indian Wells R32,W vs Shnaider,4.0,3.3,4.6,57.5%,54.3%,25.0%,75.0%,46.3%,3.6%,7.5,9.5,16.0,15.2
2025 Abu Dhabi F,W vs Krueger,4.8,5.5,4.1,61.0%,55.3%,59.3%,42.9%,50.1%,4.0%,19.0,11.6,17.0,10.1
2025 Abu Dhabi SF,W vs Rybakina,3.8,3.8,3.7,42.6%,63.9%,66.7%,70.0%,55.6%,7.2%,18.0,14.9,14.5,14.2
2025 Australian Open R16,L vs Gauff,4.0,4.4,3.7,42.5%,46.9%,28.6%,63.2%,52.4%,3.5%,-1.0,-0.7,2.5,1.9
Last 52 Weeks (14 matches),,3.7,3.8,3.6,54.0%,55.7%,55.8%,41.7%,48.6%,4.3%,10.3,12.2,7.8,8.1
Career (129 matches),,3.9,4.0,3.8,49.7%,51.7%,53.0%,52.7%,51.0%,3.1%,6.6,6.5,7.0,6.6
