Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Miami R16,W vs Anisimova,0.0%,-,7.5%,100.0%,15.6%,30.8%,0.0%,25.0%,33.3%,0.0%,-,103,100
2026 United Cup F,W vs Swiatek,0.0%,-,3.8%,83.3%,18.5%,31.8%,0.0%,14.4%,25.0%,0.0%,-,-59,-40
2026 United Cup QF,W vs Sierra,0.0%,-,3.8%,25.0%,19.3%,17.6%,0.0%,19.5%,20.0%,0.0%,-,-16,74
2025 Hong Kong R16,W vs Wang,0.0%,-,13.0%,92.3%,13.0%,13.3%,0.0%,16.7%,44.4%,0.7%,0.0%,24,45
2025 Tokyo F,W vs Noskova,0.0%,-,7.5%,66.7%,24.0%,47.4%,0.0%,13.5%,40.0%,0.0%,-,-9,-3
2025 Tokyo SF,W vs Kenin,1.2%,100.0%,10.2%,68.4%,14.3%,32.1%,0.0%,22.1%,36.8%,0.0%,-,-2,24
2025 Ningbo QF,L vs Paolini,0.0%,-,6.0%,57.1%,9.9%,15.9%,0.0%,16.2%,44.4%,0.5%,0.0%,60,40
2025 Ningbo R32,W vs Linette,0.0%,-,3.9%,80.0%,22.2%,30.4%,0.0%,22.7%,63.6%,0.0%,-,39,83
2025 Wuhan R64,W vs Vekic,0.0%,-,5.1%,40.0%,30.0%,40.0%,0.0%,20.8%,33.3%,0.0%,-,123,147
2025 Wimbledon SF,L vs Swiatek,0.0%,-,8.0%,85.7%,21.9%,62.5%,0.0%,9.4%,20.0%,1.0%,0.0%,1,-44
2025 Wimbledon QF,W vs Andreeva,0.0%,-,5.6%,80.0%,8.5%,23.1%,0.0%,8.8%,13.8%,0.7%,0.0%,-38,-19
2025 Wimbledon R64,W vs Jacquemot,1.4%,100.0%,16.1%,84.6%,14.5%,36.8%,0.0%,17.5%,40.0%,1.2%,33.3%,5,-31
2025 Madrid R64,W vs Tauson,0.0%,-,8.5%,83.3%,18.5%,31.8%,0.0%,7.7%,14.3%,0.0%,-,23,40
2025 Charleston R32,L vs Kenin,0.0%,-,7.5%,75.0%,6.1%,0.0%,0.0%,8.3%,16.7%,1.2%,50.0%,3,-1
2025 Indian Wells QF,L vs Keys,0.0%,-,6.0%,66.7%,5.3%,10.0%,0.0%,28.6%,50.0%,0.9%,0.0%,-82,-40
2025 Indian Wells R16,W vs Gauff,0.0%,-,7.4%,76.9%,9.6%,40.0%,0.0%,8.0%,20.0%,0.3%,0.0%,-60,-44
2025 Indian Wells R32,W vs Shnaider,0.0%,-,5.5%,85.7%,12.1%,25.0%,0.0%,20.5%,25.0%,0.0%,-,-32,-21
2025 Abu Dhabi F,W vs Krueger,0.0%,-,6.2%,63.6%,12.7%,27.3%,100.0%,12.6%,42.9%,0.3%,0.0%,-88,-80
2025 Abu Dhabi SF,W vs Rybakina,0.0%,-,5.4%,100.0%,14.3%,40.0%,0.0%,25.8%,50.0%,0.4%,0.0%,32,15
2025 Australian Open R16,L vs Gauff,0.0%,-,3.8%,71.4%,5.0%,21.7%,0.0%,7.9%,15.8%,0.7%,0.0%,-74,-84
Last 52 Weeks (14 matches),,0.2%,100.0%,7.6%,76.0%,15.4%,27.9%,0.0%,15.2%,31.3%,0.4%,18.2%,12,22
Career (129 matches),,0.0%,100.0%,7.4%,72.6%,11.9%,19.8%,7.7%,12.3%,27.0%,0.5%,28.2%,-8,5
