Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Miami R16,W vs Anisimova,57% (8/14),57% (4/7),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2026 United Cup F,W vs Swiatek,69% (9/13),50% (6/12),2/4,1/3,50% (3/6),1/2,0/0,- (0/0),- (0/0)
2026 United Cup QF,W vs Sierra,67% (8/12),57% (4/7),2/3,1/2,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2025 Hong Kong R16,W vs Wang,80% (8/10),44% (4/9),2/6,1/3,- (0/0),0/0,0/0,- (0/0),- (0/0)
2025 Tokyo F,W vs Noskova,75% (9/12),50% (3/6),2/3,1/1,100% (10/10),0/0,0/0,- (0/0),- (0/0)
2025 Tokyo SF,W vs Kenin,80% (12/15),33% (3/9),2/3,1/1,71% (5/7),1/2,0/0,83% (5/6),33% (2/6)
2025 Ningbo QF,L vs Paolini,41% (9/22),30% (6/20),1/2,0/0,50% (7/14),1/3,0/1,- (0/0),- (0/0)
2025 Ningbo R32,W vs Linette,69% (9/13),60% (3/5),2/2,1/1,100% (8/8),0/0,0/0,- (0/0),- (0/0)
2025 Wuhan R64,W vs Vekic,70% (7/10),100% (5/5),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2025 Wimbledon SF,L vs Swiatek,67% (2/3),0% (0/2),0/0,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2025 Wimbledon QF,W vs Andreeva,73% (11/15),25% (1/4),2/2,1/1,75% (3/4),0/0,0/0,67% (6/9),80% (8/10)
2025 Wimbledon R64,W vs Jacquemot,63% (10/16),40% (6/15),2/2,1/1,0% (0/3),0/1,0/0,- (0/0),- (0/0)
2025 Madrid R64,W vs Tauson,69% (11/16),100% (3/3),2/2,1/1,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2025 Charleston R32,L vs Kenin,50% (2/4),13% (1/8),0/0,0/0,44% (4/9),2/4,2/3,- (0/0),- (0/0)
2025 Indian Wells QF,L vs Keys,20% (1/5),33% (1/3),0/0,0/0,45% (5/11),1/3,0/1,- (0/0),- (0/0)
2025 Indian Wells R16,W vs Gauff,63% (12/19),60% (3/5),2/3,1/1,0% (0/2),0/1,0/0,- (0/0),- (0/0)
2025 Indian Wells R32,W vs Shnaider,55% (6/11),55% (6/11),2/2,1/1,43% (3/7),0/0,0/0,- (0/0),- (0/0)
2025 Abu Dhabi F,W vs Krueger,62% (8/13),53% (8/15),2/3,1/1,67% (8/12),1/2,0/0,- (0/0),- (0/0)
2025 Abu Dhabi SF,W vs Rybakina,65% (11/17),31% (4/13),2/5,1/4,50% (3/6),2/3,0/0,- (0/0),- (0/0)
2025 Australian Open R16,L vs Gauff,50% (8/16),33% (2/6),1/3,0/0,29% (2/7),1/3,1/2,- (0/0),- (0/0)
2026 (3 matches),,64.1%,53.8%,66.7%,50.0%,70.0%,50.0%,-,-,-
2025 (18 matches),,61.8%,43.0%,65.0%,70.6%,56.3%,39.3%,45.5%,73.3%,62.5%
2023 (18 matches),,61.5%,52.8%,52.2%,52.4%,58.8%,50.0%,46.2%,59.6%,46.7%
2022 (13 matches),,58.2%,43.1%,58.1%,53.8%,56.4%,46.7%,33.3%,46.7%,46.7%
2021 (23 matches),,59.1%,41.8%,52.5%,42.9%,56.6%,51.1%,33.3%,64.7%,55.6%
Career (325 matches),,59.0%,46.1%,57.4%,57.8%,55.5%,50.7%,53.4%,59.7%,48.1%
