Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Miami R16,W vs Anisimova,19,17,1.1,17.8%,15.9%,17,16,1.1,17.2%,16.2%,9.1%,8.1%,0.6,14.0%,24.3%
2026 United Cup F,W vs Swiatek,32,9,3.6,20.1%,5.7%,30,7,4.3,20.4%,4.8%,11.6%,8.8%,0.9,18.9%,21.4%
2026 United Cup QF,W vs Sierra,5,8,0.6,4.7%,7.5%,4,6,0.7,4.1%,6.2%,3.1%,1.0%,0.7,10.4%,15.1%
2025 Hong Kong R16,W vs Wang,23,14,1.6,23.0%,14.0%,19,13,1.5,20.7%,14.1%,7.6%,10.9%,0.6,14.0%,22.0%
2025 Tokyo F,W vs Noskova,25,9,2.8,20.8%,7.5%,19,9,2.1,18.3%,8.7%,9.6%,6.7%,1.1,23.3%,20.8%
2025 Tokyo SF,W vs Kenin,48,21,2.3,25.8%,11.3%,38,18,2.1,22.9%,10.8%,10.8%,12.0%,2.1,26.9%,12.9%
2025 Ningbo QF,L vs Paolini,36,57,0.6,15.4%,24.4%,33,51,0.6,15.1%,23.4%,6.0%,9.2%,0.6,11.5%,18.8%
2025 Ningbo R32,W vs Linette,17,12,1.4,13.4%,9.4%,15,6,2.5,13.2%,5.3%,10.5%,2.6%,1.3,15.0%,11.8%
2025 Wuhan R64,W vs Vekic,14,13,1.1,14.3%,13.3%,10,11,0.9,12.2%,13.4%,3.7%,7.3%,0.5,12.2%,22.4%
2025 Wimbledon SF,L vs Swiatek,11,12,0.9,12.6%,13.8%,11,11,1.0,13.4%,13.4%,12.2%,1.2%,1.9,28.7%,14.9%
2025 Wimbledon QF,W vs Andreeva,20,27,0.7,11.2%,15.2%,19,25,0.8,11.5%,15.2%,6.7%,4.8%,0.9,20.2%,23.0%
2025 Wimbledon R64,W vs Jacquemot,36,11,3.3,22.4%,6.8%,36,11,3.3,24.0%,7.3%,12.7%,11.3%,1.2,20.5%,16.8%
2025 Madrid R64,W vs Tauson,23,23,1.0,16.2%,16.2%,20,20,1.0,16.1%,16.1%,9.7%,4.8%,0.9,21.1%,22.5%
2025 Charleston R32,L vs Kenin,14,21,0.7,13.1%,19.6%,13,18,0.7,13.7%,18.9%,3.2%,9.5%,1.5,22.4%,15.0%
2025 Indian Wells QF,L vs Keys,9,9,1.0,9.0%,9.0%,9,5,1.8,9.8%,5.4%,4.3%,5.4%,2.5,30.0%,12.0%
2025 Indian Wells R16,W vs Gauff,22,29,0.8,12.5%,16.5%,22,26,0.8,13.7%,16.1%,8.1%,5.0%,1.0,18.2%,18.2%
2025 Indian Wells R32,W vs Shnaider,20,15,1.3,15.6%,11.7%,19,12,1.6,15.8%,10.0%,7.5%,8.3%,0.7,17.2%,24.2%
2025 Abu Dhabi F,W vs Krueger,29,17,1.7,16.4%,9.6%,27,14,1.9,17.1%,8.9%,8.9%,8.2%,0.8,20.9%,26.6%
2025 Abu Dhabi SF,W vs Rybakina,33,21,1.6,19.6%,12.5%,31,17,1.8,20.3%,11.1%,10.5%,9.2%,1.3,20.8%,15.5%
2025 Australian Open R16,L vs Gauff,14,24,0.6,7.6%,13.0%,13,23,0.6,7.8%,13.9%,3.0%,4.2%,1.0,22.2%,23.2%
Career (182 matches),,3935,4203,0.9,15.1%,16.1%,3454,3532,1.0,14.8%,15.2%,6.7%,6.8%,1.0,18.5%,18.9%
