Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Dubai R32,L vs Jovic,0.90,0.72,51.1,2.3,4.2%,45.8%,2.3%,54.5%,46.7%,33.3%
2026 Dubai R64,W vs Joint,1.15,1.53,47.2,2.0,0.0%,57.7%,4.0%,60.0%,58.6%,50.0%
2026 Australian Open R32,L vs Svitolina,0.95,0.77,58.4,2.4,0.0%,45.5%,0.0%,56.7%,26.8%,55.6%
2026 Australian Open R64,W vs Gibson,1.07,1.19,64.8,11.6,0.0%,56.9%,15.6%,60.0%,51.9%,40.4%
2026 Adelaide SF,L vs Andreeva,0.98,0.68,48.1,3.0,0.0%,32.3%,0.0%,60.0%,43.3%,32.1%
2025 Tokyo R16,L vs Kalinskaya,0.86,0.93,87.0,5.7,1.8%,56.1%,3.8%,63.5%,39.0%,48.1%
2025 Ningbo SF,L vs Alexandrova,0.87,0.72,49.8,2.2,7.1%,53.6%,0.0%,52.0%,35.7%,42.5%
2025 Monterrey F,W vs Alexandrova,0.97,1.18,68.7,2.1,6.0%,62.0%,8.7%,65.2%,38.8%,50.0%
2025 Bad Homburg R32,L vs Vekic,0.88,0.63,43.6,2.1,3.8%,53.8%,0.0%,62.5%,29.0%,31.0%
2025 Rome QF,L vs Paolini,0.93,0.91,66.1,39.0,1.7%,45.0%,1.8%,56.4%,51.1%,46.5%
2025 Indian Wells R32,L vs Bencic,0.97,0.75,53.5,2.7,0.0%,38.2%,3.1%,50.0%,34.4%,53.3%
2025 Indian Wells R64,W vs Parks,1.14,2.03,35.3,2.0,0.0%,65.4%,0.0%,64.0%,85.7%,35.3%
2025 Doha R64,L vs Parks,0.92,0.73,54.9,2.2,2.6%,57.9%,0.0%,55.9%,27.3%,40.6%
2025 Australian Open R32,L vs Vekic,0.96,0.89,79.5,8.8,4.8%,57.1%,3.4%,57.6%,36.5%,42.6%
2024 Hong Kong F,W vs Boulter,1.33,2.90,24.9,2.1,4.3%,82.6%,9.5%,66.7%,53.6%,55.6%
2024 Hong Kong SF,W vs Fernandez,1.28,1.46,59.2,2.5,9.4%,59.4%,3.3%,60.0%,36.0%,56.0%
2024 Hong Kong R32,W vs Okamura,1.20,1.92,39.1,2.1,3.7%,59.3%,9.1%,90.9%,41.9%,42.9%
2024 Tokyo SF,L vs Zheng,0.94,0.76,57.2,3.1,2.6%,55.3%,0.0%,54.3%,27.0%,47.1%
2024 Wuhan R64,L vs Fernandez,0.98,0.88,77.6,5.4,3.6%,52.7%,0.0%,58.5%,41.1%,38.2%
2024 US Open R16,L vs Pegula,0.90,0.73,51.7,2.5,0.0%,61.1%,2.9%,41.2%,37.1%,41.9%
2026 (5 matches),,1.01,0.94,55.2,2.8,1.1%,48.1%,5.2%,58.0%,45.1%,42.7%
2025 (9 matches),,0.94,0.90,64.6,3.0,3.1%,54.2%,2.8%,58.8%,40.1%,44.3%
2024 (22 matches),,1.09,1.21,57.8,2.7,3.7%,58.6%,2.9%,62.5%,42.6%,45.0%
2023 (4 matches),,1.06,0.95,60.0,2.5,2.4%,52.1%,3.8%,58.5%,39.0%,40.8%
2022 (3 matches),,1.20,1.64,40.3,2.0,0.0%,60.4%,3.4%,59.6%,51.8%,58.2%
Career (43 matches),,1.05,1.09,58.3,2.7,2.9%,55.8%,3.3%,60.5%,42.4%,44.9%
