Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Dubai R32,L vs Jovic,12,30,0.4,8.1%,20.1%,9,28,0.3,6.4%,19.9%,5.7%,0.0%,0.8,16.8%,20.1%
2026 Dubai R64,W vs Joint,17,24,0.7,16.0%,22.6%,16,19,0.8,16.0%,19.0%,11.0%,3.0%,0.5,8.5%,17.0%
2026 Australian Open R32,L vs Svitolina,14,39,0.4,10.0%,27.9%,14,36,0.4,11.0%,28.3%,7.1%,3.9%,0.8,15.0%,20.0%
2026 Australian Open R64,W vs Gibson,24,23,1.0,12.3%,11.8%,17,19,0.9,10.0%,11.2%,5.9%,3.5%,0.9,20.5%,23.6%
2026 Adelaide SF,L vs Andreeva,12,37,0.3,10.1%,31.1%,12,36,0.3,11.0%,33.0%,5.5%,5.5%,0.8,17.6%,22.7%
2025 Tokyo R16,L vs Kalinskaya,42,37,1.1,18.9%,16.7%,39,32,1.2,18.4%,15.1%,12.7%,4.7%,1.1,18.9%,17.1%
2025 Ningbo SF,L vs Alexandrova,17,40,0.4,12.6%,29.6%,15,37,0.4,12.5%,30.8%,7.5%,5.0%,0.8,16.3%,19.3%
2025 Monterrey F,W vs Alexandrova,24,27,0.9,12.6%,14.1%,17,24,0.7,10.4%,14.6%,4.9%,4.3%,0.7,19.9%,28.3%
2025 Bad Homburg R32,L vs Vekic,16,14,1.1,14.5%,12.7%,15,13,1.2,14.7%,12.7%,8.8%,4.9%,1.5,20.9%,13.6%
2025 Rome QF,L vs Paolini,39,51,0.8,19.0%,24.9%,37,46,0.8,18.8%,23.4%,14.2%,4.1%,1.3,14.6%,11.7%
2025 Indian Wells R32,L vs Bencic,22,31,0.7,17.2%,24.2%,21,28,0.8,17.5%,23.3%,14.2%,2.5%,1.3,15.6%,11.7%
2025 Indian Wells R64,W vs Parks,8,14,0.6,9.0%,15.7%,8,12,0.7,9.9%,14.8%,3.7%,3.7%,0.3,10.1%,38.2%
2025 Doha R64,L vs Parks,5,15,0.3,3.6%,10.9%,4,14,0.3,3.3%,11.6%,2.5%,0.8%,0.9,22.6%,25.5%
2025 Australian Open R32,L vs Vekic,42,45,0.9,17.6%,18.8%,37,39,0.9,17.4%,18.3%,12.7%,4.7%,1.0,16.7%,17.6%
2024 Hong Kong F,W vs Boulter,21,8,2.6,21.4%,8.2%,18,8,2.3,20.2%,9.0%,11.2%,7.9%,0.8,16.3%,20.4%
2024 Hong Kong SF,W vs Fernandez,18,15,1.2,16.1%,13.4%,14,13,1.1,14.0%,13.0%,9.0%,5.0%,0.8,18.8%,22.3%
2024 Hong Kong R32,W vs Okamura,18,18,1.0,16.8%,16.8%,15,17,0.9,14.9%,16.8%,9.9%,5.0%,0.5,6.5%,13.1%
2024 Tokyo SF,L vs Zheng,17,33,0.5,11.8%,22.9%,16,29,0.6,12.3%,22.3%,6.9%,4.6%,1.0,16.7%,16.7%
2024 Wuhan R64,L vs Fernandez,27,37,0.7,12.3%,16.9%,25,29,0.9,13.0%,15.1%,7.3%,5.7%,1.2,19.2%,16.4%
2024 US Open R16,L vs Pegula,14,27,0.5,10.3%,19.9%,13,24,0.5,10.5%,19.4%,8.9%,0.8%,1.0,16.2%,16.9%
Career (43 matches),,934,1113,0.8,15.2%,18.1%,836,994,0.8,14.9%,17.7%,9.9%,4.4%,0.8,15.4%,18.5%
