Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Paula Badosa [ESP],2,4,33.3%,1,1,0,100.0%,2023,2024,6,0.95,2.4%,4.7%,63.6%,63.9%,48.1%,58.2%,39.7%,57.8%,28.0%
5,Leylah Fernandez [CAN],3,2,60.0%,1,1,0,100.0%,2024,2026,5,1.03,3.1%,6.5%,63.5%,66.8%,48.5%,60.1%,41.1%,58.1%,37.2%
5,Alycia Parks [USA],3,2,60.0%,3,1,2,33.3%,2023,2026,5,1.16,1.1%,1.6%,66.8%,70.8%,52.4%,64.7%,41.0%,79.4%,51.6%
5,Elisabetta Cocciaretto [ITA],2,3,40.0%,1,1,0,100.0%,2022,2025,4,0.96,2.5%,3.2%,65.9%,58.4%,50.9%,55.8%,42.6%,63.6%,35.0%
4,Emma Navarro [USA],3,1,75.0%,0,0,0,-,2024,2026,4,1.07,3.3%,4.7%,62.1%,62.4%,51.6%,58.3%,44.7%,61.5%,54.1%
4,Elise Mertens [BEL],2,2,50.0%,3,2,1,66.7%,2023,2025,4,0.85,0.9%,3.1%,64.8%,63.0%,46.9%,57.3%,36.5%,65.8%,36.4%
4,Yue Yuan [CHN],0,4,0.0%,0,0,0,-,2022,2025,3,0.97,3.8%,2.7%,64.5%,65.1%,55.9%,61.8%,37.2%,57.7%,40.0%
4,Donna Vekic [CRO],2,2,50.0%,2,1,1,50.0%,2024,2025,4,0.94,4.8%,2.7%,64.1%,64.0%,49.2%,58.7%,38.7%,53.3%,40.0%
4,Magdalena Frech [POL],3,1,75.0%,1,1,0,100.0%,2024,2025,4,1.23,2.5%,2.9%,63.4%,68.0%,58.4%,64.5%,43.6%,70.0%,68.2%
3,Katie Volynets [USA],3,0,100.0%,0,0,0,-,2022,2026,2,1.29,0.7%,3.4%,69.7%,58.4%,54.5%,57.2%,55.0%,53.8%,63.2%
3,Jessica Pegula [USA],0,3,0.0%,0,0,0,-,2024,2026,3,0.82,0.8%,5.3%,61.8%,59.9%,44.7%,54.1%,37.8%,63.2%,28.6%
3,Katerina Siniakova [CZE],2,1,66.7%,0,0,0,-,2025,2026,3,0.97,2.1%,5.6%,62.0%,62.8%,49.4%,57.7%,41.2%,42.1%,44.0%
3,Madison Keys [USA],0,3,0.0%,3,1,2,33.3%,2024,2026,3,0.93,1.2%,3.1%,69.8%,62.8%,47.4%,58.1%,39.0%,44.4%,30.4%
3,Dayana Yastremska [UKR],2,1,66.7%,0,0,0,-,2024,2025,3,1.13,3.5%,2.9%,65.3%,63.7%,45.0%,57.2%,48.5%,50.0%,42.4%
3,Lin Zhu [CHN],3,0,100.0%,0,0,0,-,2023,2025,3,1.35,2.0%,5.0%,63.3%,65.1%,57.5%,62.3%,50.8%,55.6%,72.7%
