Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W15 Madrid R32,L vs Rey Garcia,0.92,0.75,56.9,3.5,-,51.4%,-,51.4%,58.3%,16.7%
2019 W25 Santa Margarita de Montbui R16,L vs Kostova,0.72,0.08,22.2,2.0,-,30.0%,-,25.0%,7.1%,8.3%
2019 W25 Monzon R16,L vs Ponchet,0.89,0.69,45.9,2.1,-,38.7%,-,53.3%,36.4%,48.3%
2019 W25 Monzon R32,W vs Kruger,1.08,1.54,43.7,2.0,-,54.8%,-,75.0%,51.5%,50.0%
2019 W25 Calvi R32,L vs Lechemia,0.94,0.83,58.4,2.2,2.0%,51.0%,2.1%,55.3%,45.8%,37.0%
2017 Benicarlo $15K R32,L vs Bouzo Zanotti,0.91,0.79,52.5,2.4,0.0%,51.3%,0.0%,34.2%,51.4%,47.2%
2017 Vinaros $15K R16,L vs Pella,0.91,0.59,34.0,2.2,0.0%,38.5%,0.0%,34.8%,39.3%,42.3%
2017 Vinaros $15K R32,W vs Romero Gormaz,1.14,1.80,41.2,2.1,3.7%,74.1%,0.0%,54.2%,56.5%,55.0%
2017 RibaRoja de Turia $15K R32,L vs Hoste Ferrer,0.90,0.89,81.0,3.5,1.6%,51.6%,0.0%,47.5%,45.7%,54.0%
2017 TeldeLP De Gran Canaria $15K R32,W vs Garcia,1.01,1.37,45.7,2.5,3.2%,54.8%,0.0%,50.0%,55.2%,74.1%
2017 Melilla $15K R16,L vs Luque Moreno,0.95,0.85,64.4,4.4,0.0%,51.1%,0.0%,45.5%,46.7%,46.3%
2017 Melilla $15K R32,W vs Iamachkine,1.04,1.49,39.9,2.1,3.3%,60.0%,3.8%,50.0%,57.1%,70.4%
2017 Las Palmas de Gran Canaria $15K R16,L vs Ostlund,0.82,0.52,34.7,2.1,0.0%,25.0%,0.0%,45.0%,32.0%,52.2%
2017 Las Palmas de Gran Canaria $15K R32,W vs Sauco Roque,0.97,2.76,31.5,2.2,0.0%,89.5%,0.0%,56.3%,64.7%,82.4%
2017 Las Palmas de Gran Canaria $15K QF,L vs Lister,0.84,0.55,35.5,2.0,0.0%,50.0%,0.0%,46.7%,38.5%,29.2%
2017 Las Palmas de Gran Canaria $15K R32,W vs Alexandre Da Rosa,1.26,1.67,40.6,2.0,0.0%,57.5%,2.5%,55.0%,61.5%,54.2%
2017 Focsani $15K R16,L vs Mateas,0.92,0.64,43.3,2.1,7.1%,57.1%,0.0%,32.1%,50.0%,27.6%
2017 Focsani $15K R32,W vs Kazionova,1.08,1.41,46.9,3.9,5.4%,48.6%,0.0%,64.7%,62.5%,50.0%
2017 Obidos $15K QF,L vs Parrizas Diaz,0.88,0.65,40.7,2.3,0.0%,51.5%,0.0%,43.3%,39.4%,37.9%
2017 Obidos $15K R16,W vs Ladurner,1.25,1.51,41.1,2.1,0.0%,58.6%,0.0%,50.0%,45.2%,65.5%
2019 (5 matches),,0.93,0.76,49.3,2.2,0.6%,47.0%,0.6%,54.5%,44.5%,35.4%
2017 (16 matches),,1.01,1.02,51.8,2.5,1.4%,53.3%,0.8%,47.6%,48.8%,51.3%
2016 (1 matches),,1.00,0.76,54.6,3.7,0.0%,40.0%,0.0%,25.0%,61.3%,41.9%
2015 (3 matches),,1.01,0.83,36.3,2.3,0.0%,38.5%,1.7%,48.3%,50.8%,42.6%
Career (25 matches),,0.99,0.93,50.2,2.5,1.1%,50.4%,0.8%,48.2%,48.5%,47.0%
