Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W15 Madrid R32,L vs Rey Garcia,78% (7/9),50% (3/6),0/1,0/0,38% (3/8),1/3,0/1,25% (1/4),20% (1/5)
2019 W25 Santa Margarita de Montbui R16,L vs Kostova,100% (1/1),- (0/0),0/0,0/0,25% (2/8),1/3,1/2,- (0/0),- (0/0)
2019 W25 Monzon R16,L vs Ponchet,57% (4/7),43% (3/7),0/0,0/0,50% (5/10),1/3,0/1,- (0/0),- (0/0)
2019 W25 Monzon R32,W vs Kruger,67% (8/12),40% (4/10),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 W25 Calvi R32,L vs Lechemia,47% (8/17),40% (4/10),1/3,0/0,45% (5/11),0/2,0/1,- (0/0),- (0/0)
2017 Benicarlo $15K R32,L vs Bouzo Zanotti,23% (3/13),50% (4/8),0/0,0/0,45% (5/11),3/5,2/3,- (0/0),- (0/0)
2017 Vinaros $15K R16,L vs Pella,14% (1/7),25% (1/4),0/0,0/0,14% (1/7),2/4,2/3,- (0/0),- (0/0)
2017 Vinaros $15K R32,W vs Romero Gormaz,70% (7/10),83% (5/6),2/3,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2017 RibaRoja de Turia $15K R32,L vs Hoste Ferrer,62% (8/13),50% (9/18),1/1,0/0,55% (11/20),5/7,4/5,33% (2/6),50% (3/6)
2017 TeldeLP De Gran Canaria $15K R32,W vs Garcia,50% (5/10),70% (7/10),2/5,1/3,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2017 Melilla $15K R16,L vs Luque Moreno,46% (6/13),83% (5/6),1/3,0/0,36% (4/11),0/2,0/1,- (0/0),- (0/0)
2017 Melilla $15K R32,W vs Iamachkine,56% (5/9),50% (7/14),2/3,1/2,50% (4/8),0/0,0/0,- (0/0),- (0/0)
2017 Las Palmas de Gran Canaria $15K R16,L vs Ostlund,100% (2/2),100% (2/2),0/0,0/0,45% (5/11),4/6,3/4,- (0/0),- (0/0)
2017 Las Palmas de Gran Canaria $15K R32,W vs Sauco Roque,67% (6/9),67% (6/9),2/3,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2017 Las Palmas de Gran Canaria $15K QF,L vs Lister,36% (4/11),20% (1/5),0/0,0/0,17% (1/6),2/4,1/2,- (0/0),- (0/0)
2017 Las Palmas de Gran Canaria $15K R32,W vs Alexandre Da Rosa,50% (7/14),45% (5/11),2/7,1/5,82% (9/11),0/0,0/0,- (0/0),- (0/0)
2017 Focsani $15K R16,L vs Mateas,43% (3/7),10% (1/10),0/0,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2017 Focsani $15K R32,W vs Kazionova,47% (7/15),86% (6/7),2/3,1/2,70% (7/10),3/3,0/0,- (0/0),- (0/0)
2017 Obidos $15K QF,L vs Parrizas Diaz,44% (4/9),17% (2/12),0/0,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2017 Obidos $15K R16,W vs Ladurner,40% (6/15),50% (6/12),2/6,1/3,0% (0/3),0/0,0/0,- (0/0),- (0/0)
2019 (5 matches),,60.9%,42.4%,50.0%,100.0%,43.9%,27.3%,20.0%,25.0%,20.0%
2017 (16 matches),,48.8%,51.4%,50.0%,44.4%,47.1%,57.5%,66.7%,54.5%,54.5%
2016 (1 matches),,16.7%,50.0%,0.0%,-,11.1%,60.0%,50.0%,-,-
2015 (3 matches),,66.7%,55.6%,100.0%,100.0%,33.3%,20.0%,33.3%,-,-
Career (25 matches),,51.3%,50.2%,50.0%,50.0%,43.5%,49.2%,55.9%,46.7%,43.8%
