Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2021 US Open R128,W vs Fucsovics,4.4,4.4,4.4,48.0%,54.5%,33.3%,48.6%,47.9%,26.3%,-4.0,-1.4,-6.5,-2.8
2020 New York F,L vs Edmund,4.1,4.1,4.1,45.7%,25.0%,33.3%,30.8%,42.6%,25.0%,-3.5,-4.7,-6.5,-8.0
2019 Moscow R32,W vs Garin,4.3,4.3,4.4,57.1%,44.4%,36.4%,45.8%,59.2%,15.8%,3.0,1.2,-1.5,-1.0
2019 Zhuhai R16,W vs Zhang,4.3,4.3,4.3,45.9%,58.3%,53.6%,36.4%,54.2%,20.7%,17.0,8.1,0.5,0.3
2019 Rome R64,L vs Bautista Agut,5.8,5.2,6.6,47.7%,45.5%,44.4%,34.4%,48.1%,12.1%,0.0,0.0,-11.0,-6.1
2019 Rotterdam R32,W vs Gojowczyk,3.8,4.0,3.5,50.0%,54.5%,63.6%,60.0%,50.9%,25.2%,14.0,10.4,2.5,2.4
2019 Sydney F,L vs De Minaur,5.4,5.7,5.1,50.0%,37.8%,55.0%,54.8%,44.0%,27.0%,3.5,2.0,8.0,4.7
2019 Sydney QF,W vs Tsitsipas,4.2,5.3,3.2,45.0%,61.2%,75.0%,61.1%,59.5%,16.4%,5.5,3.1,8.0,7.5
2018 Moscow SF,L vs Mannarino,5.4,5.6,5.2,50.7%,45.8%,33.3%,42.3%,54.5%,28.8%,-9.5,-5.3,-4.0,-3.6
2018 Rotterdam R16,W vs Zverev,4.6,4.7,4.6,60.6%,50.0%,58.3%,41.2%,60.9%,23.2%,9.0,6.5,-6.5,-9.0
2017 Australian Open R64,W vs Kyrgios,3.9,4.7,3.2,47.6%,53.4%,66.7%,53.3%,43.0%,20.3%,34.0,16.0,10.0,4.4
2016 Sofia QF,L vs Klizan,4.1,3.4,4.7,46.1%,42.3%,50.0%,50.0%,48.4%,12.4%,2.0,2.0,-4.5,-4.7
2015 Paris R32,L vs Federer,3.6,3.7,3.4,42.6%,16.7%,40.0%,0.0%,42.5%,23.1%,0.5,1.2,-6.5,-13.5
2015 Beijing R32,L vs Goffin,3.8,4.0,3.5,42.6%,46.4%,40.0%,54.5%,45.4%,8.4%,1.5,2.0,-5.5,-6.4
2015 US Open R32,L vs Djokovic,5.7,6.6,4.6,38.9%,51.3%,61.3%,48.6%,51.9%,15.6%,3.5,1.5,5.0,2.6
2015 Halle F,L vs Federer,4.1,4.4,3.8,46.2%,42.1%,60.0%,43.8%,50.2%,24.4%,11.0,9.1,-2.5,-2.7
2015 Stuttgart R16,L vs Zverev,4.7,5.8,3.4,43.3%,45.5%,50.0%,50.0%,51.2%,21.4%,8.0,7.7,0.5,0.6
2015 Monte Carlo R64,L vs Robredo,4.5,5.5,3.4,48.8%,46.3%,56.3%,50.0%,54.3%,10.2%,15.0,9.7,3.0,2.5
2015 Zagreb F,L vs Garcia Lopez,5.0,4.9,5.0,45.1%,52.0%,50.0%,47.1%,52.3%,9.7%,-2.0,-1.4,-3.5,-2.9
2015 Australian Open R16,L vs Kyrgios,4.0,4.5,3.5,48.0%,54.9%,47.2%,51.4%,47.3%,17.1%,20.0,7.5,-2.5,-1.0
Career (31 matches),,4.4,4.8,4.0,46.5%,47.9%,51.9%,46.1%,51.1%,18.8%,5.4,3.6,-2.5,-2.1
