Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,19,Hard,43,24,19,55.8%,32,15,17,46.9%,2004,2022,R16,38,1.02,8.7%,3.2%,57.6%,74.6%,52.4%,65.2%,35.4%,61.1%,38.9%
Roland Garros,19,Clay,34,15,19,44.1%,15,6,9,40.0%,2004,2022,R16,29,0.96,5.6%,2.8%,59.1%,67.3%,51.0%,60.6%,37.9%,56.5%,37.8%
Wimbledon,18,Grass,42,24,18,57.1%,29,9,20,31.0%,2004,2022,R16,37,1.04,7.0%,3.0%,61.2%,72.6%,51.9%,64.6%,36.7%,61.5%,39.7%
US Open,20,Hard,37,17,20,45.9%,15,9,6,60.0%,2003,2022,R32,33,0.93,6.5%,4.3%,56.4%,70.7%,48.6%,61.1%,36.2%,56.9%,38.1%
Olympics,3,,6,3,3,50.0%,3,1,2,33.3%,2008,2016,R32,6,0.98,6.3%,4.1%,61.3%,66.3%,55.0%,62.0%,37.1%,60.0%,32.6%
Davis Cup,14,,39,20,19,51.3%,15,6,9,40.0%,2004,2019,,8,1.00,6.6%,2.6%,56.6%,70.7%,52.6%,62.9%,37.1%,62.8%,37.5%
Paris Masters,16,Hard,27,10,17,37.0%,10,5,5,50.0%,2005,2021,R16,27,0.93,8.3%,4.0%,56.2%,72.9%,47.6%,61.8%,35.6%,57.2%,40.3%
Rome Masters,15,Clay,23,8,15,34.8%,11,5,6,45.5%,2004,2020,QF,23,0.89,4.7%,3.2%,58.4%,67.3%,47.9%,59.2%,36.2%,56.5%,47.1%
Sydney,13,Hard,26,13,13,50.0%,7,3,4,42.9%,2006,2022,F,26,1.05,6.5%,3.2%,58.5%,71.1%,52.3%,63.3%,38.4%,58.0%,45.5%
Monte Carlo Masters,13,Clay,26,13,13,50.0%,7,3,4,42.9%,2005,2019,R16,26,1.00,4.1%,2.9%,58.4%,66.2%,47.9%,58.6%,41.2%,62.7%,41.8%
Indian Wells Masters,13,Hard,22,9,13,40.9%,7,3,4,42.9%,2006,2022,R32,22,0.89,6.2%,3.8%,54.6%,70.4%,48.5%,60.5%,35.1%,64.4%,49.1%
Miami Masters,13,Hard,22,9,13,40.9%,6,2,4,33.3%,2005,2022,R16,22,0.93,6.3%,4.7%,53.7%,68.4%,50.1%,59.9%,37.1%,60.4%,40.4%
Rotterdam,12,Hard,26,13,13,50.0%,13,7,6,53.8%,2006,2021,SF,26,0.96,7.3%,2.4%,59.2%,72.6%,45.9%,61.7%,36.7%,58.9%,42.9%
Halle,10,Grass,25,15,10,60.0%,9,3,6,33.3%,2004,2019,F,25,1.08,7.1%,2.2%,62.3%,74.8%,53.4%,66.7%,36.0%,67.9%,37.2%
Doha,8,Hard,18,8,10,44.4%,5,3,2,60.0%,2007,2018,SF,18,0.98,6.3%,2.4%,58.7%,71.9%,47.6%,61.9%,37.5%,61.5%,41.1%
Cincinnati Masters,10,Hard,16,6,10,37.5%,4,0,4,0.0%,2006,2021,R16,16,0.93,6.6%,4.8%,55.7%,70.4%,49.0%,60.9%,36.3%,65.5%,34.0%
Dubai,10,Hard,15,4,11,26.7%,7,2,5,28.6%,2006,2017,QF,15,0.94,6.0%,3.2%,54.5%,67.9%,52.0%,60.7%,36.8%,52.5%,37.9%
