Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,7,2,5,28.6%,6-10,37.5%,68-85,44.4%,0-1,0.0%,7,63.5%,26.9%,7.2%,2.8%,57.3%,66.0%,41.4%,55.5%,38.2%,47.0%,0.86,QF (Ilkley)
2021,21,15,6,71.4%,31-18,63.3%,267-224,54.4%,5-4,55.6%,21,81.9%,27.2%,6.7%,3.6%,57.5%,73.9%,50.3%,63.8%,38.2%,51.1%,1.06,W (Biella 3)
2020,7,2,5,28.6%,5-10,33.3%,67-82,45.0%,1-2,33.3%,7,71.2%,19.2%,7.2%,3.3%,51.3%,64.9%,53.2%,59.2%,36.5%,47.8%,0.89,QF (Forli)
2019,8,7,1,87.5%,14-5,73.7%,115-80,59.0%,3-4,42.9%,8,88.5%,29.3%,9.1%,4.0%,61.0%,76.6%,52.5%,67.2%,40.7%,54.0%,1.24,W (Cary)
2018,6,5,1,83.3%,10-4,71.4%,78-59,56.9%,1-1,50.0%,6,85.5%,27.3%,6.4%,1.8%,51.9%,72.2%,59.5%,66.1%,39.9%,52.4%,1.18,W (Canberra)
2017,11,6,5,54.5%,14-11,56.0%,137-123,52.7%,3-5,37.5%,11,86.5%,19.8%,13.3%,3.5%,58.9%,80.1%,55.6%,70.0%,35.0%,51.6%,1.17,QF (3x)
2014,5,5,0,100.0%,10-0,100.0%,62-32,66.0%,0-0,-,5,95.7%,37.5%,14.4%,4.9%,53.3%,80.9%,57.9%,70.2%,44.9%,56.7%,1.51,W (Ortisei)
2013,5,5,0,100.0%,10-1,90.9%,70-49,58.8%,3-1,75.0%,5,87.9%,28.1%,10.8%,6.2%,51.5%,80.1%,58.3%,69.5%,41.4%,54.7%,1.36,W (Ortisei)
2012,9,6,3,66.7%,12-7,63.2%,93-81,53.4%,1-1,50.0%,9,79.3%,27.1%,8.0%,7.0%,53.6%,76.3%,53.2%,65.6%,40.5%,52.4%,1.17,F (Ortisei)
2011,13,12,1,92.3%,22-6,78.6%,156-100,60.9%,3-0,100.0%,13,80.9%,40.3%,7.8%,3.0%,59.3%,73.9%,55.0%,66.2%,45.6%,55.7%,1.35,W (2x)
2010,12,9,3,75.0%,20-8,71.4%,144-110,56.7%,3-1,75.0%,12,75.6%,36.6%,6.1%,2.9%,55.3%,68.8%,53.5%,62.0%,44.4%,53.1%,1.17,W (Kitzbuhel)
2009,5,5,0,100.0%,10-4,71.4%,79-51,60.8%,1-2,33.3%,0,,,,,,,,,,,,W (San Marino)
2008,7,6,1,85.7%,13-3,81.3%,91-64,58.7%,1-0,100.0%,0,,,,,,,,,,,,W (Bergamo)
2007,11,7,4,63.6%,17-11,60.7%,143-122,54.0%,1-1,50.0%,0,,,,,,,,,,,,F (Sunrise)
2006,8,6,2,75.0%,13-6,68.4%,104-85,55.0%,3-1,75.0%,0,,,,,,,,,,,,SF (2x)
2005,4,2,2,50.0%,5-5,50.0%,55-57,49.1%,1-2,33.3%,0,,,,,,,,,,,,R16 (2x)
2004,27,15,12,55.6%,33-29,53.2%,297-286,50.9%,7-1,87.5%,0,,,,,,,,,,,,SF (2x)
2003,28,14,14,50.0%,37-31,54.4%,321-329,49.4%,8-2,80.0%,0,,,,,,,,,,,,F (Oberstaufen)
2002,16,6,10,37.5%,16-25,39.0%,186-208,47.2%,2-4,33.3%,0,,,,,,,,,,,,QF (Rome)
Career,210,135,75,64.3%,298-194,60.6%,2533-2227,53.2%,47-33,58.8%,104,81.1%,29.1%,8.3%,3.7%,56.4%,73.7%,53.1%,64.7%,40.2%,52.3%,1.14,
