Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2021 US Open R128,W vs Fucsovics,66.2%,38.5%,4.5%,4/3,2.27,15.3%,61.4%,35.2%,2.3%,2.12,28.3%,83.3%,42.0%,8.3%,2.41,3.4%
2020 New York F,L vs Edmund,54.2%,30.8%,2.1%,1/0,2.37,4.9%,36.4%,16.7%,0.0%,2.29,8.3%,93.3%,42.9%,6.7%,2.47,0.0%
2019 Moscow R32,W vs Garin,73.0%,42.7%,4.9%,3/3,2.63,1.2%,72.9%,39.2%,4.3%,2.54,2.6%,88.4%,47.4%,7.0%,2.72,0.0%
2019 Zhuhai R16,W vs Zhang,71.9%,50.0%,6.1%,4/3,2.19,6.9%,64.9%,50.0%,5.2%,2.17,12.0%,88.9%,50.0%,8.3%,2.22,0.0%
2019 Rome R64,L vs Bautista Agut,75.0%,39.2%,1.5%,1/0,-,17.2%,72.3%,38.2%,2.1%,-,27.5%,89.5%,41.2%,0.0%,-,0.0%
2019 Rotterdam R32,W vs Gojowczyk,71.4%,50.8%,8.8%,3/5,2.56,1.6%,64.3%,51.9%,7.1%,2.64,2.9%,88.4%,50.0%,11.6%,2.46,0.0%
2019 Sydney F,L vs De Minaur,70.7%,44.8%,0.0%,0/0,2.46,1.4%,68.3%,36.6%,0.0%,2.45,3.1%,94.4%,64.7%,0.0%,2.46,0.0%
2019 Sydney QF,W vs Tsitsipas,57.6%,50.9%,4.0%,3/1,2.13,10.9%,50.0%,48.4%,3.2%,2.40,22.6%,86.7%,53.8%,6.7%,1.88,0.0%
2018 Moscow SF,L vs Mannarino,68.6%,39.6%,1.4%,1/0,2.20,12.5%,61.4%,25.9%,2.3%,2.09,20.7%,87.5%,57.1%,0.0%,2.37,0.0%
2018 Rotterdam R16,W vs Zverev,77.2%,59.1%,1.8%,0/1,2.34,15.9%,72.5%,58.6%,0.0%,2.08,25.0%,93.8%,60.0%,6.3%,2.65,5.0%
2017 Australian Open R64,W vs Kyrgios,54.4%,51.6%,2.9%,0/5,2.52,12.0%,45.8%,55.6%,0.0%,2.40,23.5%,86.7%,46.2%,11.1%,2.68,0.0%
2016 Sofia QF,L vs Klizan,68.1%,42.6%,2.9%,2/0,2.55,15.2%,61.0%,32.0%,0.0%,2.53,18.8%,91.7%,54.5%,8.3%,2.56,11.8%
2015 Paris R32,L vs Federer,70.0%,28.6%,7.5%,2/1,2.07,16.0%,69.2%,33.3%,0.0%,2.31,25.0%,76.9%,20.0%,23.1%,1.97,11.8%
2015 Beijing R32,L vs Goffin,55.0%,51.5%,3.3%,2/0,2.39,5.7%,51.6%,37.5%,0.0%,2.14,14.3%,70.8%,64.7%,8.3%,2.55,0.0%
2015 US Open R32,L vs Djokovic,68.1%,38.7%,3.3%,3/0,1.87,11.8%,62.3%,36.8%,1.6%,1.73,22.2%,88.9%,41.7%,7.4%,1.99,2.1%
2015 Halle F,L vs Federer,64.4%,42.6%,4.1%,2/1,2.08,41.0%,54.7%,34.5%,1.9%,1.88,36.8%,90.0%,55.6%,10.0%,2.41,47.8%
2015 Stuttgart R16,L vs Zverev,51.9%,48.1%,3.8%,1/1,2.26,28.6%,41.7%,46.7%,2.8%,2.14,44.0%,85.7%,50.0%,7.1%,2.44,5.9%
2015 Monte Carlo R64,L vs Robredo,64.5%,55.1%,2.6%,1/1,2.28,25.7%,52.4%,50.0%,2.4%,2.22,55.9%,90.0%,59.3%,3.3%,2.33,0.0%
2015 Zagreb F,L vs Garcia Lopez,66.7%,45.7%,2.9%,1/1,2.22,23.7%,56.3%,44.4%,0.0%,1.77,29.4%,82.4%,46.4%,5.9%,2.47,19.0%
2015 Australian Open R16,L vs Kyrgios,58.8%,50.9%,2.1%,2/2,1.90,7.3%,50.0%,50.0%,0.9%,1.87,11.1%,81.3%,51.9%,4.7%,1.94,2.0%
Career (31 matches),,64.4%,45.5%,3.4%,54.0%,2.23,14.5%,57.8%,41.9%,1.9%,2.16,20.1%,85.8%,50.1%,6.6%,2.31,8.0%
