Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2021 US Open R32,L vs Otte,75% (15/20),60% (3/5),1/2,0/0,50% (4/8),0/3,0/1,- (0/0),- (0/0)
2021 US Open R64,W vs Hurkacz,70% (16/23),44% (4/9),3/6,1/1,67% (8/12),5/6,0/0,71% (5/7),43% (3/7)
2021 US Open R128,W vs Fucsovics,69% (20/29),50% (3/6),3/8,1/6,44% (4/9),6/8,5/5,57% (8/14),50% (7/14)
2021 Wimbledon R64,L vs Kudla,64% (7/11),50% (1/2),0/0,0/0,33% (3/9),2/5,0/1,- (0/0),- (0/0)
2021 Wimbledon R128,W vs Sousa,71% (17/24),43% (6/14),3/6,1/1,86% (18/21),0/1,0/0,- (0/0),- (0/0)
2021 Roland Garros R64,L vs Kwon,46% (13/28),50% (1/2),0/0,0/0,75% (12/16),2/5,0/1,- (0/0),- (0/0)
2021 Roland Garros R128,W vs Auger Aliassime,60% (18/30),31% (4/13),3/9,1/1,83% (10/12),1/2,0/0,78% (7/9),33% (3/9)
2021 Australian Open R128,L vs Cuevas,63% (12/19),67% (2/3),1/1,0/0,0% (0/6),0/3,0/1,- (0/0),- (0/0)
2020 Roland Garros R128,L vs Korda,67% (10/15),44% (4/9),1/1,0/0,53% (9/17),2/5,1/2,- (0/0),- (0/0)
2020 US Open R128,L vs Tiafoe,59% (17/29),11% (1/9),1/2,0/0,70% (7/10),1/4,1/2,- (0/0),- (0/0)
2020 New York F,L vs Edmund,55% (6/11),- (0/0),0/0,0/0,57% (4/7),1/3,1/2,- (0/0),- (0/0)
2020 Australian Open R64,L vs Wawrinka,68% (19/28),100% (5/5),2/2,0/0,63% (10/16),1/4,0/1,- (0/0),- (0/0)
2020 Australian Open R128,W vs Kecmanovic,75% (15/20),38% (3/8),3/4,1/1,0% (0/1),0/0,0/0,60% (3/5),80% (4/5)
2019 Moscow R32,W vs Garin,59% (13/22),25% (2/8),2/9,1/6,67% (8/12),2/3,2/2,67% (6/9),73% (8/11)
2019 Zhuhai R16,W vs Zhang,52% (13/25),23% (3/13),2/5,1/2,20% (1/5),5/6,5/5,60% (9/15),57% (8/14)
2019 US Open R128,L vs Dimitrov,58% (11/19),43% (3/7),1/1,0/0,67% (14/21),6/9,0/1,100% (5/5),50% (2/4)
2019 Wimbledon R64,L vs Pella,64% (18/28),22% (4/18),2/2,0/0,68% (13/19),3/6,2/3,- (0/0),- (0/0)
2019 Wimbledon R128,W vs Jarry,75% (18/24),46% (6/13),3/7,1/1,50% (1/2),0/1,0/0,78% (7/9),11% (1/9)
2019 Antalya R32,L vs Tomic,50% (12/24),15% (2/13),1/2,0/0,70% (7/10),2/4,0/1,- (0/0),- (0/0)
2019 s Hertogenbosch R16,L vs De Minaur,70% (7/10),33% (1/3),0/0,0/0,63% (5/8),2/4,0/1,- (0/0),- (0/0)
2021 (8 matches),,64.1%,44.4%,43.8%,44.4%,63.4%,48.5%,55.6%,66.7%,43.3%
2020 (5 matches),,65.0%,41.9%,77.8%,100.0%,58.8%,31.3%,42.9%,60.0%,80.0%
2019 (32 matches),,63.7%,38.9%,55.7%,60.0%,60.7%,51.6%,57.5%,65.9%,50.0%
2018 (53 matches),,66.1%,39.3%,58.2%,49.2%,62.1%,39.6%,36.8%,66.9%,31.2%
2017 (47 matches),,66.7%,42.2%,57.4%,62.2%,61.4%,44.0%,41.5%,65.2%,30.3%
Career (401 matches),,65.2%,40.2%,56.0%,56.9%,60.0%,43.6%,39.7%,64.4%,34.5%
