Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2021 US Open R32,L vs Otte,37,45,0.8,17.1%,20.7%,33,40,0.8,17.4%,21.1%,15.8%,1.6%,1.3,15.7%,12.4%
2021 US Open R64,W vs Hurkacz,41,30,1.4,16.6%,12.1%,29,27,1.1,14.5%,13.5%,11.5%,2.0%,1.0,18.2%,19.0%
2021 US Open R128,W vs Fucsovics,40,22,1.8,12.5%,6.9%,31,17,1.8,10.8%,5.9%,6.3%,3.1%,2.0,13.1%,6.6%
2021 Wimbledon R64,L vs Kudla,22,29,0.8,14.5%,19.1%,17,25,0.7,12.7%,18.7%,9.0%,3.7%,1.0,17.8%,18.4%
2021 Wimbledon R128,W vs Sousa,53,63,0.8,18.0%,21.4%,39,59,0.7,14.4%,21.8%,11.4%,2.2%,0.9,10.5%,12.2%
2021 Roland Garros R64,L vs Kwon,23,42,0.5,9.9%,18.0%,23,42,0.5,11.2%,20.5%,,,1.3,14.6%,11.6%
2021 Roland Garros R128,W vs Auger Aliassime,24,32,0.8,8.5%,11.4%,24,32,0.8,9.6%,12.7%,,,0.4,8.5%,19.2%
2021 Australian Open R128,L vs Cuevas,20,49,0.4,9.8%,23.9%,20,49,0.4,10.9%,26.6%,,,0.6,10.2%,18.5%
2020 Roland Garros R128,L vs Korda,21,36,0.6,9.4%,16.1%,21,36,0.6,9.6%,16.4%,,,0.7,14.3%,20.5%
2020 US Open R128,L vs Tiafoe,39,42,0.9,15.0%,16.2%,26,38,0.7,11.5%,16.8%,8.4%,2.7%,1.1,16.5%,14.6%
2020 New York F,L vs Edmund,9,22,0.4,8.0%,19.5%,4,20,0.2,4.2%,21.1%,3.2%,1.1%,1.7,21.2%,12.4%
2020 Australian Open R64,L vs Wawrinka,27,55,0.5,9.2%,18.8%,27,55,0.5,10.3%,20.9%,,,0.6,11.9%,20.8%
2020 Australian Open R128,W vs Kecmanovic,38,29,1.3,19.0%,14.5%,38,29,1.3,21.0%,16.0%,,,0.5,10.5%,20.0%
2019 Moscow R32,W vs Garin,33,48,0.7,13.5%,19.7%,27,44,0.6,12.3%,20.1%,7.8%,2.3%,0.8,16.0%,20.5%
2019 Zhuhai R16,W vs Zhang,25,42,0.6,10.8%,18.1%,20,38,0.5,9.5%,18.1%,6.2%,3.3%,0.7,18.5%,25.9%
2019 US Open R128,L vs Dimitrov,29,43,0.7,11.9%,17.6%,23,40,0.6,10.5%,18.3%,7.8%,1.8%,0.9,18.9%,22.1%
2019 Wimbledon R64,L vs Pella,56,70,0.8,17.3%,21.6%,40,61,0.7,14.0%,21.3%,10.5%,3.1%,0.8,13.0%,16.7%
2019 Wimbledon R128,W vs Jarry,32,16,2.0,13.8%,6.9%,26,11,2.4,13.3%,5.6%,8.2%,4.6%,1.3,18.5%,14.7%
2019 Roland Garros R128,L vs Fognini,21,35,0.6,9.8%,16.3%,21,35,0.6,10.7%,17.8%,,,0.6,12.1%,21.9%
2019 Rome Masters R64,L vs Bautista Agut,13,51,0.3,8.8%,34.5%,12,48,0.3,8.6%,34.5%,6.5%,1.4%,0.6,10.8%,18.9%
Career (96 matches),,2981,3486,0.9,14.5%,17.0%,2369,3212,0.7,13.2%,17.8%,6.0%,2.2%,0.8,15.6%,18.4%
