Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2016,1,0,1,0.0%,0-2,0.0%,1-12,7.7%,0-0,-,1,16.7%,0.0%,0.0%,16.7%,60.0%,33.3%,25.0%,30.0%,27.9%,28.8%,0.40,R32 (San Antonio)
2013,13,11,2,84.6%,24-6,80.0%,171-103,62.4%,0-0,-,0,,,,,,,,,,,,W (2x)
2012,15,10,5,66.7%,23-13,63.9%,186-150,55.4%,1-0,100.0%,0,,,,,,,,,,,,W (Fukuoka 50K)
2011,38,36,2,94.7%,73-8,90.1%,466-223,67.6%,4-1,80.0%,0,,,,,,,,,,,,W (7x)
2010,7,6,1,85.7%,12-3,80.0%,87-45,65.9%,0-1,0.0%,0,,,,,,,,,,,,W (Mildura 25K)
2007,50,41,9,82.0%,83-30,73.5%,621-432,59.0%,7-8,46.7%,0,,,,,,,,,,,,W (4x)
2006,34,25,9,73.5%,51-23,68.9%,388-274,58.6%,3-2,60.0%,0,,,,,,,,,,,,W (2x)
2005,39,26,13,66.7%,56-34,62.2%,454-381,54.4%,3-6,33.3%,0,,,,,,,,,,,,W (3x)
2004,24,17,7,70.8%,36-20,64.3%,283-238,54.3%,6-2,75.0%,0,,,,,,,,,,,,W (Warrnambool 10K)
2003,16,10,6,62.5%,22-15,59.5%,182-173,51.3%,3-1,75.0%,0,,,,,,,,,,,,W (Dalby 25K)
2002,9,4,5,44.4%,11-10,52.4%,95-98,49.2%,2-0,100.0%,0,,,,,,,,,,,,QF (Mackay Qld 25K)
Career,246,186,60,75.6%,391-164,70.5%,2934-2129,57.9%,29-21,58.0%,1,16.7%,0.0%,0.0%,16.7%,60.0%,33.3%,25.0%,30.0%,27.9%,28.8%,0.40,
