Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2016 San Antonio R32,L vs Pironkova,0.63,0.25,24.8,2.0,0.0%,31.3%,0.0%,28.6%,26.1%,30.0%
2015 Beijing R64,L vs Ivanovic,1.23,0.62,44.0,3.0,0.0%,34.5%,0.0%,50.0%,22.7%,36.8%
2015 US Open R128,L vs Kontaveit,0.95,0.64,46.3,2.1,3.3%,46.7%,8.0%,56.0%,23.3%,45.8%
2015 Cincinnati R64,L vs Barthel,0.90,0.88,76.5,8.8,0.0%,63.0%,0.0%,52.4%,41.8%,41.2%
2015 Cincinnati Q2,W vs Lucic,1.09,1.22,65.3,5.5,2.6%,65.8%,0.0%,50.0%,51.1%,42.5%
2015 Cincinnati Q1,W vs Glatch,1.01,1.26,63.6,3.0,0.0%,43.6%,2.7%,73.0%,52.8%,53.1%
2015 Toronto Q2,L vs Doi,0.94,0.77,53.0,3.3,0.0%,47.2%,2.9%,40.0%,53.1%,37.9%
2015 Toronto Q1,W vs Paszek,1.05,1.41,54.7,2.3,9.7%,67.7%,6.7%,63.3%,44.7%,47.2%
2015 Wimbledon R32,L vs Radwanska,0.97,0.61,41.4,2.1,3.8%,46.2%,0.0%,37.5%,31.0%,42.3%
2015 Wimbledon R64,W vs Svitolina,1.08,1.34,59.4,3.3,0.0%,61.5%,2.9%,68.6%,47.7%,39.0%
2015 Wimbledon R128,W vs Paszek,1.59,2.54,27.4,2.0,3.7%,63.0%,4.2%,75.0%,58.3%,40.0%
2015 Eastbourne R32,L vs Pliskova,0.95,0.63,52.0,2.6,5.1%,59.0%,0.0%,54.1%,33.3%,24.1%
2015 Eastbourne R64,W vs Schmiedlova,1.15,1.64,43.5,2.2,7.7%,73.1%,8.7%,60.9%,44.7%,48.6%
2015 Birmingham R32,L vs Jankovic,0.95,0.82,76.3,3.1,5.3%,52.6%,0.0%,67.6%,31.7%,38.9%
2015 Birmingham R64,W vs Davis,1.24,1.69,42.3,2.7,0.0%,58.6%,3.8%,73.1%,36.0%,58.3%
2015 Nottingham R16,L vs Konjuh,0.78,0.57,39.8,2.3,0.0%,50.0%,0.0%,57.7%,42.9%,24.0%
2015 Nottingham R32,W vs Karatantcheva,1.01,1.39,65.7,2.5,5.6%,63.9%,2.9%,70.6%,53.3%,37.2%
2015 Roland Garros R128,L vs Tomljanovic,0.82,0.55,31.7,2.7,-,33.3%,-,53.1%,40.9%,35.0%
2014 New Haven R32,L vs Riske Amritraj,0.95,0.61,52.2,2.6,3.3%,63.3%,6.9%,41.4%,33.3%,28.0%
2014 Cincinnati R64,L vs Parmentier,0.87,0.76,57.2,2.8,0.0%,54.5%,0.0%,55.2%,47.2%,31.4%
2016 (1 matches),,0.63,0.25,24.8,2.0,0.0%,31.3%,0.0%,28.6%,26.1%,30.0%
2015 (17 matches),,1.02,0.99,54.5,2.7,2.8%,54.9%,2.4%,59.0%,42.6%,40.9%
2014 (31 matches),,1.06,1.07,55.9,2.8,1.3%,55.7%,2.3%,57.9%,43.0%,44.8%
2013 (16 matches),,0.99,0.95,53.8,2.6,3.3%,54.6%,2.1%,58.4%,39.0%,44.7%
2012 (26 matches),,1.00,1.01,51.0,2.6,0.9%,55.1%,2.1%,56.5%,42.6%,46.5%
Career (92 matches),,1.02,1.02,53.5,2.7,2.1%,55.2%,2.2%,57.8%,42.0%,44.7%
