Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2015 Wimbledon R32,L vs Radwanska,18,32,0.6,17.1%,30.5%,17,27,0.6,18.3%,29.0%,7.5%,10.8%,1.6,10.5%,6.7%
2015 Wimbledon R64,W vs Svitolina,38,31,1.2,23.9%,19.5%,37,28,1.3,24.5%,18.5%,12.6%,10.6%,0.6,6.9%,11.3%
2015 Wimbledon R128,W vs Paszek,19,18,1.1,20.0%,18.9%,17,15,1.1,20.0%,17.6%,15.3%,4.7%,0.4,5.3%,12.6%
2015 Australian Open R64,L vs Keys,12,30,0.4,7.7%,19.4%,12,24,0.5,8.5%,17.0%,5.7%,2.8%,0.9,22.6%,25.8%
2015 Australian Open R128,W vs Meusburger,25,20,1.3,23.8%,19.0%,21,20,1.1,22.6%,21.5%,8.6%,14.0%,0.3,6.7%,24.8%
2014 US Open R16,L vs Pennetta,14,35,0.4,10.4%,26.1%,14,27,0.5,11.8%,22.7%,5.0%,6.7%,1.0,13.4%,13.4%
2014 US Open R32,W vs Pliskova,30,25,1.2,16.6%,13.8%,29,21,1.4,18.0%,13.0%,12.4%,5.0%,1.1,23.8%,22.1%
2014 US Open R64,W vs Wang,32,40,0.8,16.9%,21.2%,32,34,0.9,18.0%,19.1%,12.4%,5.1%,0.7,12.7%,18.5%
2014 Wimbledon R64,L vs Radwanska,11,22,0.5,11.7%,23.4%,10,20,0.5,11.2%,22.5%,4.5%,6.7%,2.4,20.2%,8.5%
2014 Wimbledon R128,W vs Kontaveit,38,17,2.2,17.0%,7.6%,27,15,1.8,13.1%,7.3%,8.3%,4.4%,1.6,16.5%,10.3%
2014 Roland Garros R64,L vs Safarova,16,40,0.4,9.2%,23.1%,15,35,0.4,9.6%,22.4%,7.1%,2.6%,0.9,18.5%,20.2%
2014 Roland Garros R128,W vs Dominguez Lino,27,37,0.7,20.5%,28.0%,25,33,0.8,20.0%,26.4%,10.4%,9.6%,0.5,6.8%,15.2%
2014 Australian Open R16,L vs Bouchard,11,47,0.2,6.8%,29.0%,11,44,0.3,7.2%,28.9%,,,1.0,17.9%,17.3%
2014 Australian Open R32,W vs Zheng,14,16,0.9,12.8%,14.7%,13,13,1.0,13.0%,13.0%,,,0.5,13.8%,25.7%
2014 Australian Open R64,W vs Flipkens,15,15,1.0,15.2%,15.2%,14,15,0.9,15.4%,16.5%,,,0.6,17.2%,29.3%
2014 Australian Open R128,W vs Zvonareva,10,19,0.5,9.3%,17.8%,10,19,0.5,9.9%,18.8%,,,0.3,13.1%,40.2%
2013 Australian Open R128,L vs Keys,13,28,0.5,8.8%,18.9%,11,28,0.4,8.0%,20.4%,,,0.8,18.2%,23.6%
2012 US Open R64,L vs Li,9,17,0.5,7.3%,13.7%,9,16,0.6,7.5%,13.3%,,,0.6,16.1%,25.8%
2012 Wimbledon R128,L vs Bartoli,24,26,0.9,18.0%,19.5%,23,21,1.1,18.9%,17.2%,,,1.4,11.3%,8.3%
2012 Australian Open R64,L vs Azarenka,8,33,0.2,9.9%,40.7%,8,30,0.3,11.3%,42.3%,,,1.2,17.3%,14.8%
Career (22 matches),,424,609,0.7,14.4%,20.6%,394,537,0.7,14.5%,19.8%,5.9%,4.0%,0.8,14.5%,18.3%
