Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,20,11,9,55.0%,24-21,53.3%,219-197,52.6%,1-4,20.0%,20,72.1%,34.1%,4.2%,2.1%,57.8%,65.6%,52.1%,59.9%,42.5%,51.2%,1.06,SF (2x)
2025,39,24,15,61.5%,55-36,60.4%,465-434,51.7%,10-7,58.8%,39,74.8%,28.5%,5.6%,3.0%,58.2%,68.9%,49.8%,60.9%,40.8%,50.8%,1.04,W (Buenos Aires Tigre)
2024,40,23,17,57.5%,53-44,54.6%,504-467,51.9%,10-4,71.4%,40,72.4%,30.8%,4.4%,3.1%,60.2%,68.2%,49.8%,60.9%,42.4%,51.2%,1.08,W (Santiago)
2023,13,8,5,61.5%,19-14,57.6%,160-153,51.1%,3-2,60.0%,13,73.9%,28.4%,4.3%,2.7%,59.3%,68.9%,51.7%,61.9%,41.2%,51.4%,1.08,F (Sanremo)
2022,52,36,16,69.2%,77-38,67.0%,611-473,56.4%,11-5,68.8%,52,79.8%,32.1%,4.8%,1.8%,58.3%,72.3%,53.7%,64.6%,42.3%,53.0%,1.19,W (Sao Leopoldo)
2021,52,37,15,71.2%,75-38,66.4%,608-484,55.7%,7-8,46.7%,52,78.0%,33.9%,5.4%,2.0%,57.9%,70.6%,52.0%,62.8%,42.9%,52.5%,1.15,W (2x)
2020,11,2,9,18.2%,8-17,32.0%,100-138,42.0%,3-3,50.0%,11,67.2%,17.2%,4.8%,3.1%,59.1%,65.0%,46.2%,57.3%,33.9%,45.4%,0.80,R16 (2x)
2019,42,26,16,61.9%,53-37,58.9%,467-404,53.6%,8-6,57.1%,42,79.3%,28.6%,5.2%,3.0%,59.5%,72.5%,52.8%,64.5%,40.1%,51.9%,1.13,W (2x)
2018,13,5,8,38.5%,12-17,41.4%,123-140,46.8%,1-0,100.0%,13,66.9%,26.7%,6.8%,3.3%,54.8%,63.8%,51.2%,58.1%,39.9%,48.9%,0.95,SF (Padova)
2017,10,3,7,30.0%,7-15,31.8%,89-118,43.0%,1-0,100.0%,10,67.6%,18.3%,6.0%,5.7%,54.7%,68.0%,46.2%,58.1%,34.4%,46.8%,0.82,R16 (3x)
2016,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,66.7%,10.0%,3.3%,1.6%,45.9%,60.7%,51.5%,55.7%,31.3%,43.2%,0.71,R32 (Lima)
2015,3,1,2,33.3%,2-4,33.3%,24-35,40.7%,1-0,100.0%,3,72.4%,6.9%,2.2%,6.5%,50.0%,72.8%,53.3%,63.0%,28.0%,46.0%,0.76,R16 (Medellin)
2014,2,0,2,0.0%,0-4,0.0%,12-24,33.3%,0-0,-,2,50.0%,16.7%,12.2%,13.0%,43.5%,68.4%,35.1%,49.6%,35.1%,42.9%,0.70,R32 (2x)
2013,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,44.4%,12.5%,3.4%,6.8%,35.6%,61.9%,44.7%,50.8%,32.0%,42.2%,0.65,R32 (Lima)
Career,299,176,123,58.9%,385-289,57.1%,3394-3091,52.3%,56-39,58.9%,299,75.1%,29.5%,5.1%,2.8%,58.2%,69.5%,51.1%,61.8%,41.0%,51.2%,1.07,
