Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Buenos Aires Tigre CH R32,W vs Prado Angelo,1.08,1.12,79.6,9.5,3.0%,55.2%,11.3%,61.3%,34.8%,52.4%
2024 Asuncion CH R32,W vs Prado Angelo,1.42,1.53,46.1,4.6,0.0%,66.7%,3.2%,48.4%,44.4%,46.9%
2023 Astana R32,L vs Thiem,0.92,0.81,69.0,2.1,7.7%,66.7%,5.3%,55.3%,38.5%,30.8%
2023 US Open R64,L vs Fritz,0.64,0.43,20.6,2.0,0.0%,53.3%,3.4%,51.7%,38.1%,24.3%
2023 US Open R128,W vs Kecmanovic,1.26,1.21,41.4,3.5,8.2%,58.9%,13.2%,60.3%,35.8%,42.6%
2023 Wimbledon R128,L vs Musetti,0.84,0.57,25.9,2.0,9.1%,50.0%,0.0%,62.5%,23.9%,35.7%
2023 Roland Garros R16,L vs Djokovic,0.84,0.43,21.0,2.2,2.6%,48.7%,6.1%,51.5%,34.2%,15.6%
2023 Roland Garros R32,W vs Hurkacz,1.03,1.24,49.4,5.3,2.6%,67.1%,7.1%,72.9%,34.6%,38.0%
2023 Buenos Aires R16,W vs Thiem,1.33,1.87,33.4,2.1,3.2%,64.5%,0.0%,71.4%,38.7%,51.7%
2023 Australian Open R128,L vs Zverev,1.10,0.79,57.7,5.4,6.5%,60.9%,10.5%,62.8%,30.3%,24.6%
2022 Gstaad QF,L vs Thiem,0.78,0.67,39.3,2.2,2.5%,50.0%,7.7%,56.4%,40.7%,40.0%
2021 Buenos Aires CH QF,L vs Baez,0.81,0.58,41.0,2.3,7.1%,53.6%,8.0%,60.0%,25.0%,38.5%
2019 Santo Domingo CH F,W vs Coria,1.16,1.34,49.9,2.1,4.3%,67.4%,0.0%,60.5%,42.9%,39.5%
2019 Campinas CH F,W vs Ficovich,1.22,1.20,62.6,4.6,5.4%,75.0%,2.1%,48.9%,38.0%,34.8%
2019 M25 Arlon F,L vs Vanneste,0.87,0.64,59.4,2.2,-,62.8%,-,60.0%,28.9%,27.8%
2019 M25 Arlon SF,W vs Ehrat,1.18,1.41,55.4,2.3,-,63.2%,-,77.8%,40.0%,30.6%
2019 M25 Arlon QF,W vs Netuschil,1.04,1.28,66.7,32.7,-,69.8%,-,66.7%,38.8%,39.1%
2019 M25 Arlon R32,W vs Dhoe,1.06,1.64,44.3,2.4,-,65.5%,-,68.0%,50.0%,53.8%
2019 M25 Huelva QF,W vs Vanneste,1.00,1.41,49.0,2.0,-,67.9%,-,62.5%,46.7%,51.9%
2019 M25 Huelva R16,W vs Sinclair,0.76,1.44,52.1,2.1,-,75.0%,-,60.0%,57.7%,62.5%
2025 (1 matches),,1.08,1.12,79.6,9.5,3.0%,55.2%,11.3%,61.3%,34.8%,52.4%
2024 (1 matches),,1.42,1.53,46.1,4.6,0.0%,66.7%,3.2%,48.4%,44.4%,46.9%
2023 (8 matches),,1.02,0.88,43.0,2.6,5.4%,59.7%,7.1%,62.2%,33.8%,33.2%
2022 (1 matches),,0.78,0.67,39.3,2.2,2.5%,50.0%,7.7%,56.4%,40.7%,40.0%
2021 (1 matches),,0.81,0.58,41.0,2.3,7.1%,53.6%,8.0%,60.0%,25.0%,38.5%
Career (60 matches),,1.02,1.03,50.8,2.7,4.1%,63.2%,4.6%,61.6%,37.6%,38.0%
