Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
13,Andrea Collarini [ARG],8,5,61.5%,2,2,0,100.0%,2013,2026,13,1.11,3.7%,3.5%,57.8%,70.4%,51.0%,62.2%,42.1%,60.4%,44.9%
10,Sebastian Baez [ARG],2,8,20.0%,3,1,2,33.3%,2019,2024,10,0.86,2.6%,1.8%,58.3%,61.3%,46.4%,55.1%,38.8%,51.6%,46.8%
8,Tomas Barrios Vera [CHI],2,6,25.0%,0,0,0,-,2016,2025,5,0.78,4.4%,3.2%,54.4%,59.9%,40.0%,50.8%,38.3%,51.3%,40.9%
8,Genaro Alberto Olivieri [ARG],6,2,75.0%,1,1,0,100.0%,2017,2025,5,1.36,6.6%,3.8%,54.7%,75.2%,56.9%,66.9%,45.0%,63.6%,40.0%
8,Nicolas Jarry [CHI],3,5,37.5%,4,2,2,50.0%,2015,2024,6,0.83,6.4%,3.4%,63.5%,71.6%,47.6%,62.9%,30.9%,65.9%,39.1%
8,Facundo Mena [ARG],6,2,75.0%,1,0,1,0.0%,2014,2022,5,1.51,6.0%,3.2%,57.5%,79.9%,56.2%,69.8%,45.4%,73.3%,51.5%
7,Santiago Fa Rodriguez Taverna [ARG],6,1,85.7%,4,2,2,50.0%,2017,2025,5,1.19,6.0%,2.7%,60.6%,74.5%,52.1%,65.7%,40.8%,73.3%,59.3%
7,Facundo Bagnis [ARG],6,1,85.7%,2,2,0,100.0%,2019,2024,7,1.25,3.6%,1.9%,57.5%,73.1%,59.6%,67.4%,40.8%,64.0%,43.1%
7,Albert Ramos [ESP],1,6,14.3%,3,2,1,66.7%,2020,2024,7,0.88,6.1%,1.5%,57.5%,70.5%,47.5%,60.8%,34.4%,59.3%,24.3%
7,Alejandro Tabilo [CHI],3,4,42.9%,2,0,2,0.0%,2016,2024,5,0.90,10.2%,4.2%,58.0%,72.0%,47.1%,61.6%,34.5%,57.1%,56.3%
6,Felipe Meligeni Alves [BRA],5,1,83.3%,2,1,1,50.0%,2017,2026,5,1.19,5.1%,2.0%,59.4%,73.0%,52.8%,64.8%,41.7%,62.9%,46.3%
6,Thiago Agustin Tirante [ARG],3,3,50.0%,0,0,0,-,2021,2023,6,1.13,5.8%,2.3%,59.5%,76.6%,48.1%,65.1%,39.4%,58.1%,39.0%
6,Federico Coria [ARG],4,2,66.7%,2,1,1,50.0%,2016,2022,5,1.20,5.5%,2.6%,53.5%,74.0%,53.7%,64.6%,42.4%,64.5%,38.3%
6,Renzo Olivo [ARG],3,3,50.0%,3,0,3,0.0%,2018,2022,6,1.06,2.5%,2.3%,63.5%,65.8%,51.4%,60.5%,42.0%,58.7%,44.4%
5,Gonzalo Bueno [PER],3,2,60.0%,1,1,0,100.0%,2024,2026,5,1.07,1.7%,3.1%,56.0%,69.2%,44.3%,58.2%,44.8%,59.6%,50.0%
