Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,
2024,12,2,10,16.7%,9-23,28.1%,140-176,44.3%,1-4,20.0%,11,70.5%,19.9%,4.3%,2.4%,56.3%,65.8%,50.7%,59.2%,35.1%,47.7%,0.86,R16 (2x)
2023,37,17,20,45.9%,44-52,45.8%,444-473,48.4%,5-8,38.5%,35,73.7%,22.3%,5.7%,1.7%,58.9%,67.8%,49.5%,60.3%,37.8%,49.0%,0.95,SF (Buenos Aires)
2022,12,6,6,50.0%,14-13,51.9%,129-137,48.5%,4-0,100.0%,10,76.1%,18.5%,5.6%,2.5%,55.6%,68.0%,53.7%,61.6%,35.4%,48.8%,0.92,QF (Gstaad)
2021,8,5,3,62.5%,10-6,62.5%,91-73,55.5%,2-1,66.7%,7,79.7%,35.7%,3.9%,3.1%,55.6%,72.8%,49.8%,62.6%,43.8%,53.3%,1.17,QF (Santiago)
2020,4,3,1,75.0%,6-3,66.7%,50-46,52.1%,3-1,75.0%,4,84.8%,17.4%,6.4%,0.4%,59.5%,75.8%,58.9%,68.9%,35.4%,51.4%,1.14,R16 (Santiago)
2019,2,1,1,50.0%,3-2,60.0%,29-26,52.7%,1-1,50.0%,0,,,,,,,,,,,,
2018,3,1,2,33.3%,3-4,42.9%,38-39,49.4%,1-2,33.3%,3,86.5%,13.5%,13.4%,5.8%,53.6%,79.2%,53.8%,67.4%,36.2%,50.5%,1.11,
2017,2,0,2,0.0%,2-5,28.6%,29-39,42.6%,1-1,50.0%,2,78.8%,9.1%,2.6%,3.9%,56.6%,68.2%,52.5%,61.4%,30.5%,46.6%,0.79,
2016,1,1,0,100.0%,3-2,60.0%,28-21,57.1%,0-0,-,0,,,,,,,,,,,,
2015,3,0,3,0.0%,2-8,20.0%,40-58,40.8%,0-2,0.0%,0,,,,,,,,,,,,
Career,85,36,49,42.4%,96-120,44.4%,1024-1100,48.2%,18-20,47.4%,72,75.3%,21.4%,5.5%,2.2%,57.5%,68.7%,51.0%,61.2%,37.1%,49.2%,0.96,
