Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Bogota R32,W vs Lepchenko,1.11,1.38,55.5,4.4,5.3%,63.2%,0.0%,62.2%,43.8%,48.9%
2019 W25 Pelham AL R32,L vs Chang,1.03,0.61,39.3,2.0,0.0%,20.8%,0.0%,43.5%,27.6%,53.8%
2019 W25 Jackson MS R32,W vs Ivanova,1.07,1.27,59.7,2.5,0.0%,50.0%,0.0%,62.1%,47.5%,57.9%
2019 Newport Beach R32,L vs Townsend,0.98,0.70,49.0,2.1,0.0%,53.5%,0.0%,51.2%,32.3%,35.7%
2019 Newport Beach R64,W vs Rueffer,1.15,1.23,71.3,29.5,3.8%,66.0%,4.2%,60.4%,30.9%,48.0%
2017 Florence SC $25K R16,L vs Bonaventure,0.98,0.71,51.6,2.0,3.3%,40.0%,0.0%,37.0%,50.0%,38.7%
2017 Florence SC $25K R32,W vs Duval,1.10,1.26,68.5,2.0,0.0%,48.8%,0.0%,63.4%,51.2%,50.0%
2017 Lubbock TX $25K R32,W vs Romero,0.99,2.25,35.9,2.1,4.5%,77.3%,5.0%,70.0%,60.9%,57.9%
2017 Yeongwol $15K R16,L vs Kim,0.85,0.77,64.3,11.2,0.0%,47.5%,0.0%,33.3%,57.1%,49.1%
2017 Yeongwol $15K F,W vs Kim,1.08,1.16,72.0,3.2,0.0%,53.3%,0.0%,53.5%,52.9%,46.7%
2017 Yeongwol $15K SF,W vs Ka,1.15,1.64,37.9,2.1,3.2%,54.8%,3.4%,62.1%,60.7%,57.7%
2017 Yeongwol $15K QF,W vs Lee,1.14,1.33,58.2,2.5,0.0%,59.1%,0.0%,53.7%,58.1%,43.3%
2017 Stockton CA $60K R32,L vs Anderson,1.02,0.42,37.5,2.0,4.3%,39.1%,0.0%,50.0%,25.0%,20.0%
2017 Gimcheon $15K QF,L vs Park,1.04,0.86,77.7,2.4,0.0%,48.0%,0.0%,59.1%,35.7%,42.3%
2017 Gimcheon $15K R16,W vs Yu,1.01,1.17,60.0,2.1,2.9%,52.9%,0.0%,43.8%,61.0%,57.9%
2017 Sangju $15K SF,L vs Choi,1.02,0.54,38.8,2.3,0.0%,46.2%,9.1%,40.9%,26.9%,33.3%
2017 Sangju $15K QF,W vs Kim,1.22,2.12,32.5,2.0,3.4%,72.4%,4.0%,72.0%,51.7%,44.4%
2017 Sangju $15K R32,W vs Lee,0.96,1.48,45.0,2.4,0.0%,53.8%,4.0%,64.0%,69.0%,57.7%
2017 Goyang $25K SF,L vs Plipuech,0.83,0.67,42.0,3.3,0.0%,45.2%,0.0%,51.9%,39.4%,44.8%
2017 Goyang $25K QF,W vs Zhang,1.08,1.25,56.6,2.1,6.4%,59.6%,0.0%,54.5%,58.1%,40.0%
2025 (1 matches),,1.11,1.38,55.5,4.4,5.3%,63.2%,0.0%,62.2%,43.8%,48.9%
2019 (4 matches),,1.07,0.96,57.6,2.8,1.3%,52.0%,1.4%,55.3%,34.8%,49.3%
2017 (21 matches),,1.02,0.99,59.1,2.5,1.9%,51.7%,1.4%,52.8%,48.3%,44.4%
2016 (14 matches),,1.04,1.14,57.5,2.7,1.5%,54.2%,0.4%,56.5%,48.6%,49.3%
2015 (1 matches),,0.84,0.49,33.9,2.1,0.0%,30.4%,0.0%,45.0%,35.7%,37.0%
Career (43 matches),,1.03,1.02,57.7,2.6,1.7%,52.5%,0.9%,54.2%,46.6%,45.9%
