Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,23,8,15,34.8%,24-33,42.1%,261-286,47.7%,2-5,28.6%,23,62.9%,33.8%,4.1%,7.2%,52.5%,63.1%,46.4%,55.2%,43.0%,49.0%,0.96
Clay,14,6,8,42.9%,15-18,45.5%,141-148,48.8%,0-1,0.0%,12,56.6%,43.5%,2.3%,8.8%,52.3%,64.1%,42.0%,53.6%,47.2%,50.3%,1.02
Grass,1,0,1,0.0%,1-2,33.3%,12-17,41.4%,0-0,-,1,42.9%,40.0%,1.0%,12.6%,42.7%,70.5%,28.8%,46.6%,43.4%,45.0%,0.81
Quarter-finals,4,0,4,0.0%,1-8,11.1%,31-52,37.3%,0-2,0.0%,3,59.4%,24.2%,2.4%,8.7%,53.1%,59.1%,45.4%,52.7%,41.3%,46.5%,0.87
vs Righties,24,8,16,33.3%,22-35,38.6%,245-286,46.1%,1-3,25.0%,23,61.5%,33.2%,3.2%,7.4%,53.1%,62.9%,45.0%,54.5%,43.0%,48.6%,0.94
vs Lefties,3,1,2,33.3%,4-4,50.0%,43-41,51.2%,1-2,33.3%,3,60.0%,43.9%,1.5%,7.2%,57.4%,63.8%,46.0%,56.2%,46.8%,51.3%,1.07
