Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,2,0,2,0.0%,0,0,0,-,2022,2025,Q1,2,0.66,4.0%,7.0%,59.0%,62.7%,43.9%,55.0%,29.8%,41.7%,0.0%
Roland Garros,2,Clay,3,1,2,33.3%,1,1,0,100.0%,2022,2025,Q2,3,0.96,3.4%,5.2%,65.1%,66.9%,43.2%,58.6%,39.8%,36.8%,30.0%
Wimbledon,3,Grass,4,1,3,25.0%,2,1,1,50.0%,2022,2025,Q2,4,0.84,3.5%,3.2%,59.2%,63.4%,49.2%,57.6%,35.5%,54.1%,30.3%
US Open,2,Hard,4,2,2,50.0%,3,1,2,33.3%,2021,2024,Q2,4,1.09,5.8%,7.9%,55.0%,71.3%,46.8%,60.2%,43.5%,46.2%,41.9%
Midland 125,2,Hard,2,0,2,0.0%,1,0,1,0.0%,2022,2026,R32,2,0.88,4.4%,4.9%,59.0%,57.0%,44.0%,51.7%,42.6%,50.0%,50.0%
Tampico 125,2,Hard,3,1,2,33.3%,0,0,0,-,2024,2025,R16,3,0.89,3.5%,8.8%,53.8%,59.8%,50.6%,55.6%,39.4%,65.4%,38.9%
Seoul,4,Hard,4,0,4,0.0%,0,0,0,-,2018,2025,Q1,4,0.82,4.1%,8.2%,50.5%,58.8%,39.3%,49.1%,41.9%,58.8%,37.0%
Bogota,2,Clay,3,1,2,33.3%,1,0,1,0.0%,2022,2025,R16,3,0.86,2.5%,14.2%,50.0%,61.8%,46.1%,53.9%,39.5%,61.5%,53.3%
Newport Beach,3,Hard,5,2,3,40.0%,1,0,1,0.0%,2018,2020,R32,5,0.89,2.2%,7.1%,62.8%,61.2%,39.7%,53.2%,41.6%,44.2%,48.7%
