Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,348,199,149,57.2%,433-353,55.1%,3762-3484,51.9%,37-36,50.7%,37,61.3%,33.3%,3.4%,7.2%,54.2%,62.0%,45.0%,54.2%,42.6%,48.4%,0.93
Clay,79,39,40,49.4%,93-93,50.0%,840-873,49.0%,6-4,60.0%,20,58.3%,43.0%,2.1%,7.2%,53.0%,63.3%,44.5%,54.5%,46.9%,50.6%,1.03
Grass,1,0,1,0.0%,1-2,33.3%,12-17,41.4%,0-0,-,1,42.9%,40.0%,1.0%,12.6%,42.7%,70.5%,28.8%,46.6%,43.4%,45.0%,0.81
Finals,16,9,7,56.3%,19-14,57.6%,158-157,50.2%,2-2,50.0%,1,40.0%,33.3%,1.4%,4.2%,54.2%,48.7%,36.4%,43.1%,45.3%,44.1%,0.80
Semi-finals,29,16,13,55.2%,34-27,55.7%,297-271,52.3%,2-5,28.6%,2,55.0%,25.0%,3.6%,6.3%,64.9%,58.3%,33.3%,49.5%,36.2%,42.7%,0.72
Quarter-finals,63,29,34,46.0%,67-77,46.5%,622-668,48.2%,3-3,50.0%,6,51.5%,35.3%,2.1%,7.1%,55.3%,59.1%,42.3%,51.6%,44.1%,47.6%,0.91
vs Righties,241,118,123,49.0%,260-284,47.8%,2478-2596,48.8%,24-26,48.0%,36,59.4%,31.7%,2.9%,7.1%,55.1%,61.5%,43.3%,53.3%,41.9%,47.6%,0.90
vs Lefties,37,18,19,48.6%,45-47,48.9%,404-429,48.5%,3-4,42.9%,9,60.4%,42.3%,1.6%,7.0%,56.1%,62.9%,48.1%,56.4%,46.5%,51.2%,1.07
