Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Madison Sieg [USA],6,2,75.0%,2,1,1,50.0%,2022,2025,2,1.52,1.2%,8.3%,50.0%,66.7%,54.8%,60.7%,59.7%,42.9%,52.9%
8,Ellie Douglas [USA],6,2,75.0%,2,2,0,100.0%,2017,2024,1,1.26,0.0%,1.6%,53.2%,57.6%,55.2%,56.5%,54.7%,50.0%,60.0%
6,Danielle Lao [USA],2,4,33.3%,2,0,2,0.0%,2019,2022,2,0.86,3.6%,8.3%,61.9%,57.7%,43.8%,52.4%,41.2%,33.3%,20.0%
5,Sohyun Park [KOR],1,4,20.0%,0,0,0,-,2016,2024,1,0.78,4.0%,12.0%,38.7%,75.9%,32.6%,49.3%,39.6%,61.5%,28.6%
5,Jamie Loeb [USA],0,5,0.0%,2,1,1,50.0%,2021,2023,0,,,,,,,,,,
5,Ji Hee Choi [KOR],2,3,40.0%,0,0,0,-,2013,2023,0,,,,,,,,,,
5,Na Lae Han [KOR],2,3,40.0%,1,0,1,0.0%,2018,2021,1,1.52,2.1%,6.3%,56.3%,74.1%,66.7%,70.8%,44.4%,0.0%,50.0%
4,Akasha Urhobo [USA],1,3,25.0%,1,1,0,100.0%,2023,2026,2,0.96,1.2%,4.8%,55.7%,59.1%,50.0%,55.1%,43.3%,35.3%,47.6%
4,Katie Volynets [USA],1,3,25.0%,0,0,0,-,2020,2025,2,0.71,3.7%,9.2%,58.7%,56.3%,42.2%,50.5%,35.0%,55.0%,28.6%
4,Lia Karatancheva [BUL],2,2,50.0%,0,0,0,-,2023,2025,2,0.94,1.8%,10.7%,42.9%,60.4%,43.8%,50.9%,46.3%,53.3%,30.0%
4,Varvara Lepchenko [USA],2,2,50.0%,0,0,0,-,2021,2025,4,0.92,1.9%,6.2%,52.3%,57.4%,49.2%,53.5%,42.6%,33.3%,32.5%
4,Katrina Scott [USA],0,4,0.0%,0,0,0,-,2021,2024,0,,,,,,,,,,
4,Pamela Montez [USA],4,0,100.0%,3,2,1,66.7%,2019,2020,0,,,,,,,,,,
3,Ye Xin Ma [CHN],2,1,66.7%,0,0,0,-,2022,2025,1,0.98,2.2%,5.6%,53.3%,60.4%,47.6%,54.4%,44.7%,25.0%,50.0%
3,Elvina Kalieva [USA],2,1,66.7%,1,0,1,0.0%,2021,2025,1,0.48,6.3%,16.7%,56.3%,51.9%,28.6%,41.7%,27.9%,37.5%,100.0%
