Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Bogota R32,W vs Lepchenko,44% (11/25),63% (5/8),2/2,1/1,0% (0/1),0/1,0/0,- (0/0),- (0/0)
2019 W25 Pelham AL R32,L vs Chang,0% (0/3),50% (3/6),0/0,0/0,22% (2/9),0/2,0/1,- (0/0),- (0/0)
2019 W25 Jackson MS R32,W vs Ivanova,46% (6/13),43% (6/14),2/5,1/1,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2019 Newport Beach R32,L vs Townsend,33% (5/15),67% (2/3),0/0,0/0,60% (6/10),3/5,3/4,- (0/0),- (0/0)
2019 Newport Beach R64,W vs Rueffer,54% (13/24),43% (3/7),2/8,1/4,57% (4/7),3/4,0/0,- (0/0),- (0/0)
2017 Florence SC $25K R16,L vs Bonaventure,50% (2/4),43% (3/7),0/0,0/0,50% (7/14),0/2,0/1,- (0/0),- (0/0)
2017 Florence SC $25K R32,W vs Duval,50% (6/12),50% (6/12),2/5,1/4,60% (6/10),1/1,0/0,86% (6/7),29% (2/7)
2017 Lubbock TX $25K R32,W vs Romero,70% (7/10),63% (5/8),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2017 Yeongwol $15K R16,L vs Kim,80% (4/5),47% (8/17),1/5,0/2,11% (1/9),1/3,0/1,33% (3/9),56% (5/9)
2017 Yeongwol $15K F,W vs Kim,37% (7/19),43% (6/14),2/7,1/3,44% (4/9),1/1,0/0,43% (3/7),71% (5/7)
2017 Yeongwol $15K SF,W vs Ka,46% (6/13),55% (6/11),2/4,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2017 Yeongwol $15K QF,W vs Lee,39% (7/18),71% (5/7),2/3,1/1,67% (6/9),0/0,0/0,- (0/0),- (0/0)
2017 Stockton CA $60K R32,L vs Anderson,50% (3/6),0% (0/1),0/0,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2017 Gimcheon $15K QF,L vs Park,73% (8/11),43% (3/7),1/4,0/0,45% (5/11),3/5,1/2,60% (6/10),50% (5/10)
2017 Gimcheon $15K R16,W vs Yu,44% (4/9),47% (8/17),2/4,1/2,40% (4/10),0/0,0/0,67% (4/6),50% (3/6)
2017 Sangju $15K SF,L vs Choi,50% (3/6),29% (2/7),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2017 Sangju $15K QF,W vs Kim,56% (9/16),50% (3/6),2/4,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2017 Sangju $15K R32,W vs Lee,46% (6/13),60% (6/10),2/3,1/2,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2017 Goyang $25K SF,L vs Plipuech,71% (5/7),67% (4/6),0/0,0/0,25% (2/8),1/3,0/1,- (0/0),- (0/0)
2017 Goyang $25K QF,W vs Zhang,53% (9/17),50% (6/12),2/7,1/6,44% (4/9),0/1,0/0,- (0/0),- (0/0)
2025 (1 matches),,44.0%,62.5%,100.0%,100.0%,0.0%,0.0%,-,-,-
2019 (4 matches),,43.6%,46.7%,30.8%,40.0%,45.2%,54.5%,60.0%,-,-
2017 (21 matches),,50.9%,48.4%,41.1%,37.0%,50.5%,46.7%,42.1%,59.3%,46.3%
2016 (14 matches),,53.9%,55.6%,53.8%,69.2%,64.8%,57.1%,58.3%,50.0%,31.8%
2015 (1 matches),,25.0%,16.7%,-,-,14.3%,0.0%,0.0%,-,-
Career (43 matches),,50.7%,49.2%,45.5%,47.8%,54.0%,48.9%,46.2%,56.4%,42.1%
