Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Bogota R32,W vs Lepchenko,46% (6/13),83% (5/6),0/0,8% (1/12),0% (0/1),3/3,0/0,0/1,0/0,0/0
2019 W25 Pelham AL R32,L vs Chang,38% (3/8),100% (3/3),2/6,100% (7/7),0% (0/7),0/3,0/0,0/1,0/0,0/0
2019 W25 Jackson MS R32,W vs Ivanova,80% (8/10),75% (6/8),3/3,44% (4/9),25% (1/4),2/5,1/1,0/0,0/0,0/0
2019 Newport Beach R32,L vs Townsend,30% (3/10),67% (2/3),1/4,67% (6/9),33% (2/6),1/2,0/0,1/1,0/0,1/1
2019 Newport Beach R64,W vs Rueffer,38% (6/16),50% (3/6),0/2,25% (4/16),25% (1/4),3/3,2/2,3/4,1/1,3/3
2017 Florence SC $25K R16,L vs Bonaventure,50% (4/8),75% (3/4),2/6,78% (7/9),0% (0/7),1/3,0/0,0/1,0/0,0/1
2017 Florence SC $25K R32,W vs Duval,73% (8/11),75% (6/8),3/4,50% (5/10),20% (1/5),2/5,0/0,0/0,0/0,0/0
2017 Lubbock TX $25K R32,W vs Romero,86% (6/7),83% (5/6),0/0,0% (0/7),- (0/0),5/5,2/2,0/0,1/1,0/0
2017 Yeongwol $15K R16,L vs Kim,69% (9/13),89% (8/9),3/7,67% (8/12),0% (0/8),2/6,0/1,1/2,0/0,0/1
2017 Yeongwol $15K F,W vs Kim,58% (7/12),86% (6/7),2/5,50% (6/12),17% (1/6),4/6,1/3,1/1,0/1,0/0
2017 Yeongwol $15K SF,W vs Ka,88% (7/8),86% (6/7),2/2,50% (4/8),50% (2/4),2/4,0/1,0/0,0/0,0/0
2017 Yeongwol $15K QF,W vs Lee,50% (5/10),100% (5/5),1/3,70% (7/10),57% (4/7),3/5,2/2,0/0,1/1,0/0
2017 Stockton CA $60K R32,L vs Anderson,13% (1/8),0% (0/1),0/3,71% (5/7),20% (1/5),0/0,0/0,0/1,0/0,0/0
2017 Gimcheon $15K QF,L vs Park,33% (5/15),60% (3/5),2/5,57% (8/14),25% (2/8),2/3,0/0,0/1,0/0,0/1
2017 Gimcheon $15K R16,W vs Yu,90% (9/10),89% (8/9),4/5,60% (6/10),0% (0/6),3/8,1/2,1/1,0/1,0/0
2017 Sangju $15K SF,L vs Choi,33% (3/9),67% (2/3),2/5,75% (6/8),17% (1/6),1/2,0/0,1/1,0/0,0/0
2017 Sangju $15K QF,W vs Kim,63% (5/8),60% (3/5),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2017 Sangju $15K R32,W vs Lee,88% (7/8),86% (6/7),2/2,38% (3/8),33% (1/3),3/5,1/1,0/0,1/1,0/0
2017 Goyang $25K SF,L vs Plipuech,36% (4/11),100% (4/4),2/6,55% (6/11),0% (0/6),2/4,0/0,1/1,0/0,1/1
2017 Goyang $25K QF,W vs Zhang,54% (7/13),86% (6/7),2/5,36% (5/14),0% (0/5),2/6,2/3,0/0,1/2,0/0
2025 (1 matches),,46.2%,83.3%,-,8.3%,0.0%,100.0%,-,0.0%,-,-
2019 (4 matches),,45.5%,70.0%,40.0%,51.2%,19.0%,46.2%,100.0%,66.7%,100.0%,100.0%
2017 (21 matches),,53.2%,79.1%,38.6%,55.8%,18.3%,50.6%,66.7%,47.1%,62.5%,28.6%
2016 (14 matches),,56.6%,87.2%,44.2%,55.8%,39.0%,69.2%,90.9%,56.3%,100.0%,71.4%
2015 (1 matches),,57.1%,25.0%,25.0%,85.7%,0.0%,100.0%,-,0.0%,-,0.0%
Career (43 matches),,53.0%,80.0%,39.6%,54.6%,24.5%,57.9%,78.1%,50.0%,76.9%,60.0%
