Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2016 Roland Garros R32,L vs Isner,99.1,101.2,9.8,,,123,77,91.4,8.4,,,103,70
2016 Roland Garros R64,W vs Paire,99.5,109.6,9.4,,,123,87,88.0,7.9,,,101,69
2016 Roland Garros R128,W vs Young,103.9,115.7,7.1,,,126,88,91.0,5.9,,,98,71
2015 US Open R64,L vs Seppi,105.3,112.4,8.6,,,127,86,90.5,5.9,,,104,82
2015 Roland Garros R16,L vs Nishikori,103.7,112.7,7.4,,,123,90,88.8,8.0,,,107,71
2015 Roland Garros R32,W vs Rosol,103.9,112.1,8.2,,,125,89,87.1,8.4,,,100,69
2015 Roland Garros R128,W vs Lopez,103.8,110.8,9.8,,,124,77,88.4,6.0,,,99,71
2014 US Open R32,L vs Berdych,102.6,109.2,7.0,,,120,93,86.6,4.1,,,97,80
2014 US Open R128,W vs Giraldo,98.8,111.1,8.2,,,122,85,86.5,7.5,,,107,66
2014 Australian Open R32,L vs Federer,105.2,,,,,120,,,,,,,84
2014 Australian Open R64,W vs Verdasco,101.1,,,,,123,,,,,,,78
2011 Roland Garros R128,L vs Seppi,102.3,108.4,8.4,,,121,87,90.2,5.7,,,101,80
2011 Australian Open R128,L vs Wawrinka,106.5,117.7,5.3,,,124,100,92.1,5.7,,,103,81
Career (13 matches),,102.6,110.4,8.3,,,127,77,89.1,6.8,,,107,66
