Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2017,3,0,3,0.0%,3-7,30.0%,38-53,41.8%,1-1,50.0%,3,72.1%,13.0%,5.8%,3.1%,56.9%,70.8%,48.0%,61.0%,34.9%,47.3%,0.89,R32 (2x)
2016,35,13,22,37.1%,40-51,44.0%,429-440,49.4%,5-6,45.5%,35,73.9%,25.4%,5.6%,5.3%,57.3%,71.3%,47.1%,61.0%,38.2%,49.6%,0.98,SF (Sydney)
2015,39,17,22,43.6%,48-56,46.2%,495-525,48.5%,10-6,62.5%,37,78.5%,19.0%,6.5%,5.3%,56.6%,72.1%,50.9%,62.9%,36.1%,49.4%,0.97,QF (2x)
2014,45,19,26,42.2%,47-62,43.1%,493-545,47.5%,4-8,33.3%,43,71.7%,23.8%,4.0%,4.0%,59.9%,67.3%,47.5%,59.3%,37.9%,48.7%,0.93,QF (3x)
2013,4,2,2,50.0%,4-7,36.4%,51-54,48.6%,0-2,0.0%,4,80.8%,17.6%,5.8%,2.8%,60.7%,65.1%,56.0%,61.6%,36.0%,48.6%,0.94,QF (Moscow)
2012,6,1,5,16.7%,5-12,29.4%,74-91,44.8%,1-2,33.3%,5,73.8%,21.9%,2.8%,3.9%,61.2%,68.4%,47.3%,60.2%,36.3%,48.1%,0.91,R16 (St. Petersburg)
2011,30,10,20,33.3%,27-48,36.0%,333-415,44.5%,9-6,60.0%,28,71.0%,17.9%,3.7%,4.5%,59.8%,66.1%,50.3%,59.8%,36.0%,47.8%,0.90,QF (2x)
2010,27,10,17,37.0%,32-41,43.8%,359-371,49.2%,4-10,28.6%,26,80.5%,19.9%,6.0%,4.2%,57.3%,72.7%,50.7%,63.3%,35.5%,49.6%,0.97,QF (New Haven)
2009,37,13,24,35.1%,34-59,36.6%,384-473,44.8%,3-4,42.9%,35,69.5%,18.3%,6.1%,7.0%,54.4%,68.0%,46.3%,58.1%,35.1%,47.0%,0.84,QF (2x)
2008,25,13,12,52.0%,32-28,53.3%,287-290,49.7%,7-4,63.6%,24,78.0%,21.5%,6.3%,4.3%,60.1%,71.4%,49.7%,62.8%,36.4%,49.8%,0.98,QF (4x)
2007,38,9,29,23.7%,27-67,28.7%,407-534,43.3%,5-8,38.5%,38,71.9%,14.7%,6.7%,5.9%,54.9%,71.6%,45.5%,59.8%,32.6%,46.6%,0.81,QF (Memphis)
2006,18,6,12,33.3%,18-28,39.1%,218-245,47.1%,6-3,66.7%,18,76.7%,17.0%,6.8%,4.1%,55.2%,72.1%,52.0%,63.1%,34.5%,48.4%,0.94,R16 (2x)
2005,6,2,4,33.3%,6-9,40.0%,60-71,45.8%,0-0,-,6,67.7%,24.2%,7.7%,4.1%,53.0%,72.3%,45.9%,59.9%,38.2%,48.6%,0.95,R16 (2x)
2004,2,0,2,0.0%,1-4,20.0%,18-29,38.3%,0-1,0.0%,2,54.5%,25.0%,5.7%,4.0%,56.3%,67.3%,27.6%,50.0%,37.5%,44.2%,0.75,R32 (2x)
Career,315,115,200,36.5%,324-479,40.3%,3646-4136,46.9%,55-61,47.4%,304,74.1%,19.9%,5.7%,5.0%,57.3%,70.1%,48.4%,60.8%,36.0%,48.5%,0.92,
