Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Portoroz CH R32,L vs Rola,78% (7/9),17% (1/6),0/0,0/0,43% (3/7),1/3,0/1,- (0/0),- (0/0)
2019 Manerbio CH R64,W vs Berrettini,76% (13/17),100% (6/6),2/2,1/1,50% (1/2),1/2,0/0,33% (2/6),50% (3/6)
2019 Nur-Sultan CH R32,L vs Nam,38% (6/16),63% (5/8),1/1,0/0,30% (3/10),0/2,0/1,- (0/0),- (0/0)
2019 M25 Lasne R32,W vs Bovy,78% (7/9),42% (5/12),2/4,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2019 M25 Arlon QF,L vs Vandenbulcke,41% (7/17),50% (2/4),0/0,0/0,56% (5/9),1/4,0/1,40% (2/5),20% (1/5)
2019 M25 Arlon R32,W vs Beaupain,60% (6/10),55% (6/11),2/5,1/1,36% (4/11),0/1,0/0,44% (4/9),67% (6/9)
2019 Bordeaux CH R64,L vs Lenz,58% (7/12),- (0/0),0/0,0/0,50% (2/4),0/2,0/1,- (0/0),- (0/0)
2019 Nanchang CH R32,L vs Uchida,67% (10/15),60% (3/5),1/1,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2019 Nanchang CH R64,W vs Xia,57% (8/14),38% (5/13),2/9,1/7,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2019 M15 Quinta Do Lago QF,L vs Guinard,50% (5/10),100% (1/1),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2019 M15 Toulouse R32,L vs Parker,50% (7/14),50% (2/4),0/0,0/0,40% (2/5),2/4,0/1,50% (4/8),38% (3/8)
2019 M25 Aktobe R32,W vs Glinka,60% (9/15),44% (7/16),2/3,1/1,20% (1/5),0/1,0/0,- (0/0),- (0/0)
2019 M25 Aktobe R16,W vs Bortolotti,88% (7/8),83% (5/6),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 M15 Palmanova R32,W vs Vanneste,71% (12/17),33% (4/12),2/3,1/2,0% (0/3),0/1,0/0,100% (4/4),60% (3/5)
2019 M25 Kazan F,L vs Fayziev,38% (5/13),50% (3/6),0/0,0/0,67% (10/15),0/2,0/1,- (0/0),- (0/0)
2019 M25 Kazan R32,W vs Pavlioutchenkov,100% (8/8),40% (4/10),2/4,1/3,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 Da Nang CH R64,L vs Nguyen,36% (4/11),17% (2/12),0/0,0/0,62% (8/13),1/3,1/2,- (0/0),- (0/0)
2018 Moscow Q2,L vs Gerasimov,67% (6/9),- (0/0),0/0,0/0,40% (2/5),2/4,0/1,67% (4/6),17% (1/6)
2018 Moscow Q1,W vs Brands,47% (14/30),25% (2/8),2/2,1/1,50% (1/2),1/2,0/0,60% (3/5),80% (4/5)
2018 Almaty CH R32,L vs Yang,73% (8/11),67% (2/3),0/0,0/0,0% (0/3),0/2,0/1,50% (3/6),33% (2/6)
2019 (17 matches),,59.5%,46.2%,52.9%,47.1%,44.9%,20.7%,10.0%,50.0%,48.5%
2018 (26 matches),,65.7%,45.9%,73.9%,75.0%,54.7%,38.1%,42.1%,60.9%,36.4%
2017 (42 matches),,66.7%,33.4%,53.5%,44.2%,59.4%,47.0%,47.7%,63.2%,44.2%
2016 (45 matches),,59.7%,41.3%,50.5%,40.0%,59.5%,50.7%,53.2%,64.6%,42.4%
2015 (36 matches),,65.0%,42.4%,63.3%,63.6%,66.8%,62.2%,53.1%,64.6%,40.0%
Career (288 matches),,63.1%,41.6%,57.8%,56.0%,58.7%,46.3%,44.8%,62.1%,41.5%
