Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,33,13,20,39.4%,30-47,39.0%,326-394,45.3%,3-5,37.5%,33,65.6%,25.8%,3.9%,6.9%,58.7%,66.3%,45.0%,57.5%,38.7%,48.1%,0.91,F (Potchefstroom 2)
2020,24,10,14,41.7%,24-29,45.3%,246-272,47.5%,7-4,63.6%,24,72.4%,21.1%,7.0%,9.5%,55.2%,73.4%,46.0%,61.1%,37.0%,49.0%,0.95,SF (Pau)
2019,55,29,26,52.7%,67-64,51.1%,645-615,51.2%,6-7,46.2%,55,77.3%,24.8%,5.4%,7.3%,59.0%,73.0%,46.8%,62.3%,39.3%,50.7%,1.04,SF (Manerbio)
2018,13,4,9,30.8%,11-16,40.7%,127-142,47.2%,1-3,25.0%,13,71.4%,22.7%,5.2%,4.8%,59.2%,70.7%,46.7%,60.9%,36.6%,48.9%,0.94,QF (Loughborough)
2017,39,17,22,43.6%,38-47,44.7%,402-421,48.8%,7-7,50.0%,39,75.6%,21.8%,5.6%,4.9%,59.1%,71.3%,47.6%,61.6%,38.2%,49.6%,0.99,F (Gimcheon)
2016,10,5,5,50.0%,13-11,54.2%,124-116,51.7%,5-0,100.0%,10,75.4%,25.6%,4.8%,5.1%,57.9%,69.8%,49.1%,61.1%,39.9%,50.9%,1.02,SF (Braunschweig)
2015,28,24,4,85.7%,47-14,77.0%,345-238,59.2%,4-4,50.0%,28,87.2%,32.1%,8.4%,3.6%,62.3%,78.5%,53.0%,68.9%,42.4%,54.9%,1.36,W (3x)
2014,2,1,1,50.0%,3-3,50.0%,28-26,51.9%,0-0,-,2,59.3%,44.4%,2.4%,3.0%,61.4%,64.7%,39.1%,54.8%,47.8%,50.9%,1.06,R16 (Irving)
2013,69,46,23,66.7%,103-57,64.4%,849-690,55.2%,12-8,60.0%,65,79.0%,30.7%,5.3%,5.6%,58.7%,71.5%,51.0%,63.0%,41.7%,52.2%,1.13,W (2x)
2012,31,16,15,51.6%,34-29,54.0%,313-306,50.6%,4-5,44.4%,29,78.1%,23.2%,3.8%,3.4%,62.0%,70.1%,50.6%,62.7%,38.1%,50.3%,1.02,F (Bordeaux)
2011,25,14,11,56.0%,34-28,54.8%,306-275,52.7%,4-3,57.1%,25,76.1%,28.8%,4.6%,4.7%,60.7%,70.9%,50.5%,62.9%,40.1%,51.4%,1.08,F (Astana2)
2010,27,16,11,59.3%,40-27,59.7%,344-299,53.5%,4-2,66.7%,27,76.1%,30.7%,4.2%,4.8%,57.7%,71.6%,50.2%,62.6%,41.5%,51.7%,1.11,SF (4x)
2009,24,16,8,66.7%,35-21,62.5%,293-239,55.1%,4-4,50.0%,0,,,,,,,,,,,,F (Braunschweig)
2008,39,29,10,74.4%,63-31,67.0%,500-376,57.1%,6-8,42.9%,0,,,,,,,,,,,,W (4x)
2007,2,0,2,0.0%,0-4,0.0%,13-24,35.1%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2006,26,13,13,50.0%,29-32,47.5%,300-272,52.4%,0-7,0.0%,0,,,,,,,,,,,,SF (3x)
2005,45,28,17,62.2%,59-41,59.0%,521-457,53.3%,7-8,46.7%,0,,,,,,,,,,,,W (Poznan)
2004,38,19,19,50.0%,49-43,53.3%,469-432,52.1%,14-6,70.0%,0,,,,,,,,,,,,F (Bukhara)
2003,10,4,6,40.0%,11-13,45.8%,110-123,47.2%,3-2,60.0%,0,,,,,,,,,,,,QF (Belgaum)
2002,2,1,1,50.0%,2-2,50.0%,20-14,58.8%,0-0,-,0,,,,,,,,,,,,R16 (Togliatti)
Career,542,305,237,56.3%,692-559,55.3%,6281-5731,52.3%,91-83,52.3%,350,76.3%,26.7%,5.3%,5.7%,59.1%,71.6%,48.7%,62.2%,39.8%,50.9%,1.05,
