Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Lukas Rosol [CZE],4,5,44.4%,4,2,2,50.0%,2008,2017,5,0.97,4.7%,3.9%,56.2%,65.0%,53.3%,59.8%,39.1%,62.2%,46.9%
8,Gilles Simon [FRA],3,5,37.5%,2,1,1,50.0%,2004,2021,7,0.87,4.3%,3.8%,59.1%,67.7%,39.6%,56.2%,38.3%,56.7%,31.0%
8,Evgeny Donskoy [RUS],4,4,50.0%,1,1,0,100.0%,2008,2019,7,1.01,5.9%,6.4%,57.2%,76.3%,44.7%,62.8%,37.5%,55.9%,31.6%
8,Viktor Troicki [SRB],2,6,25.0%,3,1,2,33.3%,2007,2019,7,0.90,4.0%,6.5%,54.0%,67.2%,48.0%,58.3%,37.6%,55.2%,52.5%
8,Andreas Seppi [ITA],2,6,25.0%,7,2,5,28.6%,2007,2016,6,0.87,5.8%,5.8%,56.1%,69.7%,50.2%,61.1%,33.7%,71.4%,40.5%
8,Potito Starace [ITA],4,4,50.0%,2,1,1,50.0%,2005,2013,5,0.95,4.4%,3.5%,60.2%,68.1%,51.1%,61.3%,36.8%,55.6%,41.9%
7,Ernests Gulbis [LAT],4,3,57.1%,3,3,0,100.0%,2004,2020,4,0.73,2.6%,6.8%,58.8%,72.4%,37.0%,57.8%,30.9%,60.0%,15.0%
7,Konstantin Kravchuk [RUS],6,1,85.7%,2,2,0,100.0%,2008,2019,3,1.11,2.0%,3.9%,63.8%,70.4%,53.3%,64.2%,39.7%,43.8%,32.1%
7,Radu Albot [MDA],4,3,57.1%,0,0,0,-,2012,2017,7,1.14,2.9%,5.0%,58.3%,70.7%,47.2%,60.9%,44.7%,37.5%,46.3%
7,Lukasz Kubot [POL],4,3,57.1%,1,0,1,0.0%,2003,2014,2,1.22,6.9%,0.0%,65.7%,67.2%,57.1%,63.7%,44.1%,16.7%,28.6%
6,Thomaz Bellucci [BRA],0,6,0.0%,3,1,2,33.3%,2010,2020,5,0.80,2.7%,8.6%,51.9%,67.2%,42.8%,55.5%,35.6%,67.2%,30.3%
6,Illya Marchenko [UKR],2,4,33.3%,3,1,2,33.3%,2008,2020,5,0.97,6.2%,4.0%,58.6%,73.3%,48.5%,63.0%,35.7%,43.3%,32.5%
6,Mikhail Kukushkin [KAZ],1,5,16.7%,2,0,2,0.0%,2010,2017,6,0.90,4.4%,2.8%,55.9%,68.6%,51.3%,61.0%,35.0%,50.0%,30.3%
6,Kei Nishikori [JPN],2,4,33.3%,1,0,1,0.0%,2007,2015,5,0.72,4.7%,6.9%,54.3%,66.9%,50.3%,59.3%,29.2%,61.1%,35.3%
6,Filippo Volandri [ITA],2,4,33.3%,1,0,1,0.0%,2007,2014,4,1.17,5.7%,4.1%,57.8%,71.6%,47.6%,61.5%,44.9%,53.8%,60.9%
