Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Sara Sorribes Tormo [ESP],5,2,71.4%,3,1,2,33.3%,2017,2024,7,1.11,0.8%,6.2%,67.9%,59.0%,42.4%,53.7%,51.4%,44.8%,55.7%
7,Veronica Cepede Royg [PAR],3,4,42.9%,3,1,2,33.3%,2014,2021,3,1.06,2.6%,6.3%,65.2%,64.8%,52.1%,60.4%,41.9%,62.5%,41.4%
6,Viktorija Golubic [SUI],2,4,33.3%,2,1,1,50.0%,2013,2025,2,1.39,5.7%,4.9%,63.9%,69.2%,59.1%,65.6%,48.0%,76.5%,60.0%
6,Marie Bouzkova [CZE],4,2,66.7%,3,3,0,100.0%,2022,2025,6,0.99,2.8%,6.0%,68.4%,66.0%,42.1%,58.4%,41.0%,62.3%,44.7%
6,Rebecca Sramkova [SVK],4,2,66.7%,2,1,1,50.0%,2014,2025,4,1.18,2.7%,4.8%,65.4%,68.6%,46.5%,61.0%,45.9%,65.5%,38.1%
6,Emma Navarro [USA],3,3,50.0%,4,2,2,50.0%,2021,2025,6,0.96,2.5%,4.3%,67.4%,64.1%,37.7%,55.5%,42.8%,65.2%,40.0%
6,Sorana Cirstea [ROU],2,4,33.3%,2,1,1,50.0%,2016,2023,4,1.10,4.9%,6.8%,64.4%,70.6%,40.4%,59.8%,44.3%,50.0%,38.9%
5,Katie Boulter [GBR],1,4,20.0%,1,1,0,100.0%,2024,2026,5,0.92,4.1%,6.4%,60.5%,65.4%,47.9%,58.4%,38.2%,51.6%,64.3%
5,Maria Sakkari [GRE],5,0,100.0%,0,0,0,-,2014,2025,4,1.29,3.4%,6.1%,66.7%,75.0%,46.9%,65.6%,44.3%,73.9%,55.2%
5,Magdalena Frech [POL],3,2,60.0%,1,1,0,100.0%,2022,2025,5,1.03,3.0%,5.7%,64.5%,64.2%,49.0%,58.8%,42.4%,66.7%,40.9%
5,Veronika Kudermetova [RUS],2,3,40.0%,2,1,1,50.0%,2022,2025,5,0.93,4.3%,5.9%,62.5%,60.8%,45.3%,55.0%,42.1%,56.3%,55.2%
5,Madison Keys [USA],2,3,40.0%,1,1,0,100.0%,2023,2025,5,0.92,2.2%,4.9%,63.0%,59.9%,44.9%,54.3%,41.9%,59.6%,61.5%
5,Laura Siegemund [GER],1,4,20.0%,0,0,0,-,2013,2024,2,0.94,0.0%,3.4%,76.1%,60.7%,35.7%,54.7%,42.4%,45.5%,31.6%
5,Xin Yu Wang [CHN],4,1,80.0%,0,0,0,-,2021,2024,4,1.04,4.3%,6.1%,69.3%,68.8%,44.7%,61.4%,40.0%,53.8%,50.0%
5,Sara Errani [ITA],2,3,40.0%,2,0,2,0.0%,2015,2024,5,1.06,3.0%,3.2%,66.1%,60.3%,43.1%,54.5%,48.4%,54.9%,42.4%
