Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Angers R16,W vs Monnot,0.0%,-,19.9%,80.6%,8.5%,12.0%,9.1%,7.3%,9.1%,0.7%,50.0%,40,7
2025 US Open R64,L vs Kostyuk,0.0%,-,10.8%,56.5%,9.7%,14.5%,0.0%,5.4%,15.8%,0.3%,0.0%,33,31
2025 Wimbledon R64,W vs Wang,0.0%,-,7.5%,83.3%,12.1%,25.0%,0.0%,7.9%,15.0%,0.7%,0.0%,7,-17
2025 Merida QF,L vs Navarro,0.0%,-,5.8%,50.0%,10.9%,12.9%,0.0%,8.6%,23.8%,1.3%,33.3%,5,-10
2025 Doha R64,L vs Kostyuk,0.0%,-,10.8%,75.0%,16.9%,24.3%,0.0%,3.8%,6.3%,1.4%,33.3%,21,17
2024 Merida F,W vs Li,0.0%,-,10.1%,72.7%,9.9%,9.1%,0.0%,5.3%,12.5%,0.5%,0.0%,-86,-46
2024 Merida SF,W vs Korneeva,0.0%,-,10.2%,80.0%,9.0%,17.6%,0.0%,8.7%,27.8%,1.6%,0.0%,19,24
2024 Berlin R16,L vs Azarenka,0.0%,-,10.2%,61.5%,11.5%,15.0%,0.0%,5.8%,10.0%,1.9%,25.0%,28,19
2023 s Hertogenbosch R32,L vs Andreescu,0.0%,-,6.5%,62.5%,11.5%,18.5%,0.0%,6.5%,33.3%,0.0%,-,-14,-3
Last 52 Weeks (3 matches),,0.0%,-,12.5%,72.7%,10.1%,17.3%,9.1%,7.0%,13.1%,0.5%,20.0%,27,8
Career (9 matches),,0.0%,-,10.5%,71.1%,10.9%,16.7%,7.7%,6.7%,16.5%,0.9%,20.0%,10,5
