Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Roland Garros R128,L vs Siegemund,50% (5/10),100% (2/2),0/0,0/0,50% (4/8),3/5,2/3,- (0/0),- (0/0)
2019 W60 Saint Gaudens R16,W vs Benoit,65% (11/17),38% (5/13),2/2,1/1,77% (17/22),2/3,0/0,60% (3/5),100% (4/4)
2019 W80 Dothan AL R16,W vs Khazaniuk,60% (12/20),54% (7/13),3/8,1/2,45% (5/11),2/4,0/0,50% (6/12),50% (6/12)
2019 Bogota Q1,L vs Paquet,41% (7/17),67% (6/9),1/3,0/0,63% (10/16),2/4,1/2,- (0/0),- (0/0)
2019 Charleston Q1,L vs Kichenok,27% (3/11),38% (6/16),0/2,0/0,20% (2/10),0/2,0/1,20% (1/5),40% (2/5)
2019 Guadalajara R16,L vs Kudermetova,50% (7/14),50% (4/8),1/2,0/0,55% (6/11),0/2,0/1,- (0/0),- (0/0)
2019 Guadalajara R32,W vs Cornet,75% (6/8),67% (6/9),2/3,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 Acapulco Q2,L vs Flink,50% (6/12),39% (7/18),1/6,0/3,50% (9/18),3/5,1/2,- (0/0),- (0/0)
2019 Acapulco Q1,W vs Jani,62% (8/13),50% (4/8),2/3,1/2,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2019 Newport Beach R32,L vs Sebov,67% (2/3),21% (3/14),0/0,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2018 Houston SF,L vs Davis,35% (6/17),60% (3/5),1/1,0/0,54% (7/13),2/4,1/2,- (0/0),- (0/0)
2018 Houston QF,W vs Watson,64% (7/11),55% (6/11),2/2,1/1,50% (4/8),0/0,0/0,- (0/0),- (0/0)
2018 Moscow Q2,L vs Khromacheva,50% (1/2),100% (1/1),0/0,0/0,33% (3/9),2/4,0/1,- (0/0),- (0/0)
2018 Moscow Q1,W vs Rodina,47% (7/15),50% (5/10),2/2,1/1,70% (7/10),0/0,0/0,- (0/0),- (0/0)
2018 US Open Q3,L vs Teichmann,36% (4/11),22% (2/9),0/0,0/0,54% (7/13),0/2,0/1,- (0/0),- (0/0)
2018 US Open Q2,W vs Pattinama Kerkhove,50% (9/18),39% (7/18),2/7,1/2,60% (9/15),1/2,0/0,- (0/0),- (0/0)
2018 US Open Q1,W vs Duval,50% (7/14),50% (5/10),2/2,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2018 Montreal R64,L vs Van Uytvanck,100% (2/2),14% (1/7),0/0,0/0,33% (3/9),2/4,2/3,- (0/0),- (0/0)
2018 Montreal Q2,W vs Pera,56% (9/16),33% (4/12),2/3,1/1,56% (5/9),0/1,0/0,- (0/0),- (0/0)
2018 Montreal Q1,W vs Stosur,71% (10/14),40% (2/5),2/2,1/1,67% (2/3),0/0,0/0,67% (4/6),50% (3/6)
2019 (10 matches),,53.6%,45.5%,41.4%,40.0%,53.7%,44.4%,40.0%,45.5%,57.1%
2018 (37 matches),,50.7%,45.2%,46.8%,49.0%,50.9%,52.3%,43.5%,73.8%,55.0%
2017 (36 matches),,59.7%,50.8%,57.5%,59.0%,54.7%,45.9%,55.2%,55.4%,38.5%
2016 (24 matches),,52.6%,52.9%,47.6%,51.4%,55.7%,42.3%,45.5%,58.8%,58.8%
Career (107 matches),,54.4%,48.7%,49.5%,51.9%,53.4%,47.5%,47.9%,59.6%,48.3%
