Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2018 Newport Beach F,L vs Collins,0.0%,-,6.0%,50.0%,9.8%,17.4%,0.0%,3.7%,12.5%,0.0%,-,-49,-24
2017 ITF Charleston R16,W vs Kenin,0.0%,-,5.8%,100.0%,14.7%,35.7%,0.0%,10.8%,20.0%,0.0%,-,-10,8
Career (2 matches),,0.0%,-,5.9%,70.6%,11.7%,24.3%,0.0%,6.3%,15.4%,0.0%,-,-34,-11
