Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
14,Diego Schwartzman [ARG],5,9,35.7%,2,1,1,50.0%,2010,2017,7,0.89,3.6%,7.3%,60.1%,60.7%,43.7%,53.9%,41.1%,55.1%,36.8%
11,Facundo Bagnis [ARG],3,8,27.3%,4,2,2,50.0%,2009,2025,10,0.86,3.0%,6.5%,61.1%,67.4%,38.6%,56.2%,37.9%,54.9%,45.6%
8,Juan Ignacio Londero [ARG],6,2,75.0%,3,1,2,33.3%,2012,2023,5,1.05,4.6%,5.5%,57.2%,67.7%,50.4%,60.3%,41.8%,55.3%,44.7%
8,Guilherme Clezar [BRA],3,5,37.5%,0,0,0,-,2013,2021,8,0.97,5.0%,5.0%,55.8%,63.8%,51.7%,58.4%,40.3%,53.5%,40.9%
8,Pablo Cuevas [URU],2,6,25.0%,5,2,3,40.0%,2013,2020,8,0.85,2.1%,7.4%,56.5%,65.1%,42.6%,55.3%,38.2%,52.9%,32.7%
7,Tomas Martin Etcheverry [ARG],2,5,28.6%,5,2,3,40.0%,2019,2022,7,1.00,2.7%,3.6%,65.9%,66.1%,47.9%,59.9%,40.2%,63.5%,45.8%
7,Guido Andreozzi [ARG],3,4,42.9%,3,3,0,100.0%,2010,2017,6,0.87,2.6%,4.9%,61.7%,63.3%,43.8%,55.8%,38.3%,55.4%,59.0%
6,Hernan Casanova [ARG],6,0,100.0%,2,1,1,50.0%,2011,2025,4,1.17,4.8%,3.5%,61.8%,69.1%,44.2%,59.6%,47.3%,48.0%,58.8%
6,Hugo Dellien [BOL],1,5,16.7%,2,2,0,100.0%,2019,2025,6,0.84,1.3%,7.0%,61.8%,61.8%,39.2%,53.2%,39.4%,53.0%,27.7%
6,Nicolas Kicker [ARG],3,3,50.0%,1,0,1,0.0%,2012,2024,5,0.91,2.1%,3.9%,62.5%,62.6%,52.7%,58.9%,37.3%,55.8%,34.2%
6,Thiago Monteiro [BRA],3,3,50.0%,4,2,2,50.0%,2014,2023,6,1.04,4.7%,4.0%,64.3%,70.7%,50.7%,63.5%,38.1%,62.2%,34.8%
6,Gastao Elias [POR],3,3,50.0%,1,0,1,0.0%,2013,2022,6,0.96,1.3%,4.4%,63.9%,67.5%,50.8%,61.5%,36.9%,71.2%,40.0%
6,Juan Pablo Varillas [PER],3,3,50.0%,3,3,0,100.0%,2018,2022,6,0.94,1.8%,5.1%,65.3%,65.0%,44.8%,58.0%,39.5%,55.6%,41.3%
6,Ruben Ramirez Hidalgo [ESP],2,4,33.3%,2,1,1,50.0%,2013,2015,6,0.94,2.3%,5.4%,63.1%,63.6%,43.3%,56.1%,41.3%,55.3%,34.0%
6,Guillermo Duran [ARG],4,2,66.7%,3,2,1,66.7%,2010,2012,0,,,,,,,,,,
