Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2021 Roland Garros Q1,W vs Haase,10.2%,21.2%,54.0%,17.9%,11.9%,25.0%,58.1%,22.7%,26.3%,50.0%,55.6%,7.1%,14.3%,42.3%,-53
2020 Santiago SF,L vs Seyboth Wild,21.3%,29.5%,38.6%,26.6%,22.5%,32.5%,45.2%,30.5%,50.0%,68.2%,62.5%,23.5%,29.4%,23.1%,91
2016 Hamburg SF,L vs Cuevas,21.1%,30.3%,56.4%,23.8%,27.9%,34.9%,51.6%,32.8%,29.4%,69.2%,83.3%,14.3%,28.6%,62.5%,15
2014 Bastad QF,L vs Cuevas,11.3%,32.1%,59.5%,22.1%,14.8%,48.1%,69.6%,35.9%,30.8%,78.6%,100.0%,9.5%,19.0%,47.4%,-33
2014 Prague CH R32,L vs Diez,15.6%,23.4%,38.0%,19.7%,21.4%,31.0%,39.4%,27.6%,31.6%,87.0%,100.0%,5.6%,11.1%,35.3%,-68
Career (5 matches),,15.3%,26.3%,50.2%,21.4%,18.6%,31.8%,53.1%,28.3%,32.4%,66.4%,75.0%,11.6%,20.5%,44.4%,-13
