Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,3,Hard,8,5,3,62.5%,4,4,0,100.0%,2024,2026,R128,8,0.92,9.3%,4.3%,60.8%,72.4%,50.7%,63.9%,33.3%,67.6%,48.6%
Roland Garros,3,Clay,3,0,3,0.0%,1,0,1,0.0%,2023,2025,R128,3,0.78,4.6%,6.5%,53.3%,68.7%,37.8%,54.2%,35.5%,45.7%,42.9%
Wimbledon,2,Grass,2,0,2,0.0%,3,1,2,33.3%,2024,2025,Q1,2,0.60,6.0%,4.9%,62.8%,71.3%,44.1%,61.2%,23.3%,61.5%,0.0%
US Open,2,Hard,3,1,2,33.3%,3,0,3,0.0%,2023,2024,Q2,3,1.06,11.4%,6.1%,62.0%,77.2%,48.7%,66.3%,35.6%,85.7%,27.3%
Miami Masters,3,Hard,8,5,3,62.5%,2,2,0,100.0%,2024,2026,R16,8,1.13,7.6%,3.4%,62.4%,78.5%,52.7%,68.8%,35.4%,80.0%,24.0%
Indian Wells Masters,3,Hard,3,0,3,0.0%,2,0,2,0.0%,2024,2026,R128,3,0.76,7.5%,8.7%,50.8%,75.0%,38.7%,57.1%,32.6%,62.5%,38.9%
Acapulco,2,Hard,6,4,2,66.7%,0,0,0,-,2024,2026,QF,6,0.96,7.9%,3.3%,57.8%,68.6%,50.3%,60.8%,37.6%,75.0%,51.4%
Delray Beach,2,Hard,4,2,2,50.0%,0,0,0,-,2024,2026,R16,4,0.99,15.1%,5.7%,57.3%,68.8%,50.4%,60.9%,38.6%,52.2%,39.3%
Dallas,2,Hard,4,1,3,25.0%,3,2,1,66.7%,2024,2026,R32,4,0.92,16.4%,3.5%,61.9%,76.8%,47.7%,65.7%,31.5%,36.8%,47.1%
Paris Masters,2,Hard,2,0,2,0.0%,0,0,0,-,2023,2025,R64,2,1.00,11.3%,8.2%,57.2%,76.6%,48.2%,64.4%,35.5%,70.0%,33.3%
