Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Brandon Holt [USA],2,4,33.3%,1,1,0,100.0%,2022,2025,5,0.96,8.8%,5.7%,58.2%,70.7%,49.7%,61.9%,36.5%,53.1%,41.7%
4,Omar Jasika [AUS],4,0,100.0%,1,1,0,100.0%,2022,2025,3,1.14,12.5%,4.6%,62.1%,73.2%,49.5%,64.2%,40.7%,64.7%,39.1%
4,Bu Yunchaokete [CHN],2,2,50.0%,3,2,1,66.7%,2022,2024,4,0.95,10.1%,4.3%,58.1%,74.1%,49.7%,63.9%,34.4%,69.0%,32.0%
3,Grigor Dimitrov [BUL],1,2,33.3%,1,0,1,0.0%,2024,2026,3,0.93,8.8%,5.5%,58.0%,75.4%,43.0%,61.8%,35.4%,68.2%,50.0%
3,James Duckworth [AUS],0,3,0.0%,4,0,4,0.0%,2023,2026,3,0.81,9.3%,7.1%,60.2%,75.9%,43.0%,62.8%,30.2%,76.0%,29.4%
3,Hugo Gaston [FRA],1,2,33.3%,0,0,0,-,2024,2025,3,0.76,7.1%,5.4%,57.6%,63.2%,42.3%,54.3%,34.6%,48.0%,60.0%
3,Fajing Sun [CHN],3,0,100.0%,2,2,0,100.0%,2023,2025,3,1.33,12.1%,6.0%,57.2%,79.7%,53.3%,68.4%,42.0%,50.0%,38.5%
3,Yoshihito Nishioka [JPN],1,2,33.3%,1,0,1,0.0%,2023,2025,3,1.13,14.1%,4.2%,64.8%,77.5%,38.7%,63.8%,40.7%,41.7%,37.9%
3,Rio Noguchi [JPN],2,1,66.7%,0,0,0,-,2022,2025,2,1.48,16.3%,7.7%,58.7%,80.3%,55.8%,70.2%,44.2%,33.3%,41.2%
3,Coleman Wong [HKG],2,1,66.7%,0,0,0,-,2022,2025,3,1.23,7.9%,3.7%,54.7%,76.1%,54.6%,66.4%,41.3%,78.9%,38.1%
3,Matthew Dellavedova [AUS],3,0,100.0%,1,1,0,100.0%,2022,2025,1,1.20,8.8%,3.8%,58.8%,63.8%,57.6%,61.3%,46.4%,33.3%,50.0%
3,Mark Lajal [EST],1,2,33.3%,2,1,1,50.0%,2022,2024,3,0.73,5.6%,4.6%,63.4%,68.6%,49.4%,61.6%,28.0%,52.9%,75.0%
3,Radu Albot [MDA],1,2,33.3%,1,1,0,100.0%,2024,2024,3,1.02,11.3%,4.5%,61.9%,67.3%,47.9%,59.9%,40.8%,62.1%,31.3%
3,Sebastian Ofner [AUT],1,2,33.3%,2,1,1,50.0%,2023,2024,3,0.92,6.0%,5.7%,57.5%,70.6%,49.4%,61.6%,35.2%,56.7%,52.6%
3,Oleksandr Ovcharenko [UKR],2,1,66.7%,0,0,0,-,2022,2022,0,,,,,,,,,,
