Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,13,6,7,46.2%,17-18,48.6%,162-166,49.4%,2-1,66.7%,13,81.1%,16.1%,10.2%,3.2%,60.0%,74.4%,51.5%,65.2%,32.3%,49.5%,0.93,QF (Acapulco)
2025,17,7,10,41.2%,18-21,46.2%,173-187,48.1%,1-1,50.0%,17,74.7%,20.6%,11.1%,5.7%,58.6%,74.0%,44.7%,61.9%,35.8%,48.8%,0.94,SF (Cincinnati Masters)
2024,10,3,7,30.0%,11-15,42.3%,127-145,46.7%,2-5,28.6%,10,75.2%,18.7%,8.9%,5.1%,57.8%,72.6%,43.8%,60.4%,35.4%,48.3%,0.89,R32 (4x)
2023,4,1,3,25.0%,3-7,30.0%,43-48,47.3%,0-1,0.0%,4,77.8%,17.8%,10.8%,4.6%,61.4%,69.8%,54.0%,63.7%,30.3%,47.6%,0.83,R32 (2x)
Career,44,17,27,38.6%,49-61,44.5%,505-546,48.0%,5-8,38.5%,44,77.1%,18.5%,10.2%,4.7%,59.0%,73.4%,47.2%,62.7%,34.2%,48.8%,0.92,
