Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Cincinnati SF,L vs Sinner,0% (0/10),- (0/0),0/1,20% (2/10),0% (0/2),0/0,0/0,0/1,0/0,0/1
2025 Cincinnati QF,W vs Rune,50% (4/8),100% (4/4),0/1,11% (1/9),0% (0/1),3/3,1/1,0/0,1/1,0/0
2025 Roland Garros R128,L vs Gasquet,33% (5/15),60% (3/5),0/6,56% (9/16),11% (1/9),1/2,0/0,1/3,0/0,0/1
2023 US Open Q1,W vs Valkusz,43% (6/14),50% (3/6),0/0,0% (0/15),- (0/0),3/3,2/2,2/2,1/1,0/0
2025 (3 matches),,27.3%,77.8%,0.0%,34.3%,8.3%,80.0%,100.0%,25.0%,100.0%,0.0%
2023 (1 matches),,42.9%,50.0%,-,0.0%,-,100.0%,100.0%,100.0%,100.0%,-
Career (4 matches),,31.9%,66.7%,0.0%,24.0%,8.3%,87.5%,100.0%,50.0%,100.0%,0.0%
